ID,ENTRYTYPE,journal,title,year,volume,number,url,dblp_key,author,doi,file,grobid-version,note,pages,language,cited_by
000119,article,Journal of Management Information Systems,Capacity Expansion for Information Flow Distribution in Multi-Path Computer Communication Networks,1988,5,2,http://www.jmis-web.org/articles/1167,https://dblp.org/rec/journals/jmis/ZwassV88,"Zwass, Vladimir and Veroy, Boris",,,,,,,
000120,article,Journal of Management Information Systems,Strategies for End-User Computing - An Integrative Framework,1988,4,3,http://www.jmis-web.org/articles/18,https://dblp.org/rec/journals/jmis/AlaviNW88,"Alavi, Maryam and Nelson, Ryan and Weiss, Ira R.",,,,,,,
000121,article,Journal of Management Information Systems,A Longitudinal Study of Spreadsheet Program Use,1988,5,1,http://www.jmis-web.org/articles/146,https://dblp.org/rec/journals/jmis/Carlsson88,"Carlsson, Sven A.",,,,,,,
000122,article,Journal of Management Information Systems,Semantic Modeling of Internal Controls in Database Design,1988,5,2,http://www.jmis-web.org/articles/260,https://dblp.org/rec/journals/jmis/DeS88,"De, Prabuddha and Sen, Arun",,,,,,,
000123,article,Journal of Management Information Systems,Using Software Metrics to Allocate Testing Resources,1988,4,4,http://www.jmis-web.org/articles/407,https://dblp.org/rec/journals/jmis/Harrison88,"Harrison, Warren",,,,,,,
000124,article,Journal of Management Information Systems,Expansion and Control of End-User Computing,1988,4,3,http://www.jmis-web.org/articles/707,https://dblp.org/rec/journals/jmis/MunroHM88,"Munro, Malcolm and Huff, Sid L. and Moore, Gary",,,,,,,
000125,article,Journal of Management Information Systems,The Quality of User Documentation - An Instrument Validation,1988,5,2,http://www.jmis-web.org/articles/964,https://dblp.org/rec/journals/jmis/Torkzadeh88,"Torkzadeh, Gholamreza",,,,,,,
000126,article,Journal of Management Information Systems,Editorial Introduction,1988,5,2,http://www.jmis-web.org/articles/1089,https://dblp.org/rec/journals/jmis/Zwass88,"Zwass, Vladimir",,,,,,,
000127,article,Journal of Management Information Systems,Editorial Introduction,1988,4,3,http://www.jmis-web.org/articles/1085,https://dblp.org/rec/journals/jmis/Zwass88a,"Zwass, Vladimir",,,,,,,
000128,article,Journal of Management Information Systems,Editorial Introduction,1988,4,4,http://www.jmis-web.org/articles/1090,https://dblp.org/rec/journals/jmis/Zwass88b,"Zwass, Vladimir",,,,,,,
000129,article,Journal of Management Information Systems,The Effects of Display Formats on Information Systems Design,1989,5,3,http://www.jmis-web.org/articles/622,https://dblp.org/rec/journals/jmis/LiberatoreTD89,"Liberatore, Matthew J. and Titus, George J. and Dixon, Paul W.",,,,,,,
000130,article,Journal of Management Information Systems,Relationship of the Rank of Information Systems Executive to the Organizational Role and Planning Dimensions of Information Systems,1989,6,1,http://www.jmis-web.org/articles/796,https://dblp.org/rec/journals/jmis/RaghunathanR89,"Raghunathan, Bhanu and Raghunathan, T. S.",,,,,,,
000131,article,Journal of Management Information Systems,Evidence to Support the Continuing Role of the Information Systems Department in Organizations,1989,6,2,http://www.jmis-web.org/articles/468,https://dblp.org/rec/journals/jmis/Janson89,"Janson, Marius A.",,,,,,,
000132,article,Journal of Management Information Systems,Information Media and Source Patterns Across Management Levels - A Pilot Study,1989,5,3,http://www.jmis-web.org/articles/489,https://dblp.org/rec/journals/jmis/JonesSM89,"Jones, Jack William and Saunders, Carol Stoak and McLeod Jr., Raymond",,,,,,,
000133,article,Journal of Management Information Systems,Organizational Crisis Management Systems - Planning for Intelligent Action,1989,5,4,http://www.jmis-web.org/articles/736,https://dblp.org/rec/journals/jmis/NunamakerWC89,"Nunamaker Jr., Jay F. and Weber, E. Sue and Chen, Minder",,,,,,,
000134,article,Journal of Management Information Systems,Organizational Support for Decision Support Systems,1989,5,4,http://www.jmis-web.org/articles/1007,https://dblp.org/rec/journals/jmis/WatsonLJDF89,"Watson, Hugh J. and Lipp, Astrid and Jackson, Pamela Z. and Dahmani, Abdelhafid and Fredenberger, William B.",,,,,,,
000135,article,Journal of Management Information Systems,An Assessment of the Contingency Theory of Management Information Systems,1989,6,1,http://www.jmis-web.org/articles/1019,https://dblp.org/rec/journals/jmis/WeillO89,"Weill, Peter and Olson, Margrethe H.",,,,,,,
000136,article,Journal of Management Information Systems,The Use of Critical Success Factors in Evaluation of Information Systems - A Case Study,1989,5,4,http://www.jmis-web.org/articles/93,https://dblp.org/rec/journals/jmis/BergeronB89,"Bergeron, François and Begin, Clermont",,,,,,,
000137,article,Journal of Management Information Systems,Toward the Design of Robust Information Systems,1989,5,4,http://www.jmis-web.org/articles/317,https://dblp.org/rec/journals/jmis/ElSawyN89,"Sawy, Omar A. El and Nanus, Burt",,,,,,,
000138,article,Journal of Management Information Systems,Coordination of Information Systems Plans with Business Plans,1989,6,2,http://www.jmis-web.org/articles/587,https://dblp.org/rec/journals/jmis/LedererM89,"Lederer, Albert L. and Mendelow, Aubrey L.",,,,,,,
000139,article,Journal of Management Information Systems,Individual Differences and Decision-making Using Various Levels of Aggregation of Information,1989,5,3,http://www.jmis-web.org/articles/590,https://dblp.org/rec/journals/jmis/LedererS89,"Lederer, Albert L. and Smith Jr., George L.",,,,,,,
000140,article,Journal of Management Information Systems,Information Resource Management - A Metadata Perspective,1989,5,3,http://www.jmis-web.org/articles/665,https://dblp.org/rec/journals/jmis/MarchK89,"March, Salvatore T. and Kim, Young-Gul",,,,,,,
000141,article,Journal of Management Information Systems,Evolutionary Development of Information Systems,1989,5,3,http://www.jmis-web.org/articles/744,https://dblp.org/rec/journals/jmis/Orman89,"Orman, Levent",,,,,,,
000142,article,Journal of Management Information Systems,The Information Center Career,1989,6,2,http://www.jmis-web.org/articles/806,https://dblp.org/rec/journals/jmis/RainerCSF89,"Rainer Jr., R. Kelly and Carr, Houston H. and Snyder, Charles A. and Frolick, Mark N.",,,,,,,
000143,article,Journal of Management Information Systems,Social Determinants of Information Systems Use,1989,5,4,http://www.jmis-web.org/articles/834,https://dblp.org/rec/journals/jmis/Robertson89,"Robertson, David C.",,,,,,,
000144,article,Journal of Management Information Systems,Information System Verification and Validation during Requirement Analysis Using Petri Nets,1989,5,3,http://www.jmis-web.org/articles/847,https://dblp.org/rec/journals/jmis/SakthivelT89,"Sakthivel, Sachidanandam and Tanniru, Mohan",,,,,,,
000145,article,Journal of Management Information Systems,Security of Statistical Databases with an Output Perturbation Technique,1989,6,1,http://www.jmis-web.org/articles/7,https://dblp.org/rec/journals/jmis/AdamJ89,"Adam, Nabil R. and Jones, Douglas H.",,,,,,,
000146,article,Journal of Management Information Systems,Effective Management of End-user Computing - A Total Organization Perspective,1989,6,2,http://www.jmis-web.org/articles/129,https://dblp.org/rec/journals/jmis/BrownB89,"Brown, Carol V. and Bostrom, Robert P.",,,,,,,
000147,article,Journal of Management Information Systems,The Graduate MIS Course in the Schools and Colleges of Business,1989,5,4,http://www.jmis-web.org/articles/399,https://dblp.org/rec/journals/jmis/GuptaS89,"Gupta, Jatinder N. D. and Seeborg, Irmtraud S.",,,,,,,
000148,article,Journal of Management Information Systems,Adopting Systems Development Methods - An Exploratory Study,1989,5,4,http://www.jmis-web.org/articles/560,https://dblp.org/rec/journals/jmis/Kozar89,"Kozar, Kenneth A.",,,,,,,
000149,article,Journal of Management Information Systems,The Effects of Modes of Information Presentation on Decision-Making - A Review and Meta-Analysis,1989,5,3,http://www.jmis-web.org/articles/701,https://dblp.org/rec/journals/jmis/MontazemiW89,"Montazemi, Ali R. and Wang, S.",,,,,,,
000150,article,Journal of Management Information Systems,"Building Large, Dynamic Hypertexts - How Do We Link Intelligently?",1989,6,2,http://www.jmis-web.org/articles/148,https://dblp.org/rec/journals/jmis/CarmelMC89,"Carmel, Erran and McHenry, William K. and Cohen, Yeshayahu",,,,,,,
000151,article,Journal of Management Information Systems,"The Effects of Task Differences on the Work Satisfaction, Job Characteristics, and Role Perceptions of Programmer/Analysts",1989,6,1,http://www.jmis-web.org/articles/368,https://dblp.org/rec/journals/jmis/Goldstein89,"Goldstein, David K.",,,,,,,
000152,article,Journal of Management Information Systems,The Effect of Human-Computer Interchange Protocol on Decision Performance,1989,6,1,http://www.jmis-web.org/articles/400,https://dblp.org/rec/journals/jmis/HaleK89,"Hale, David P. and Kasper, George M.",,,,,,,
000153,article,Journal of Management Information Systems,A Computer Charging Mechanism for Revealing User Preferences within a Large Organization,1989,6,1,http://www.jmis-web.org/articles/770,https://dblp.org/rec/journals/jmis/PickW89,"Pick, Roger Alan and Whinston, Andrew B.",,,,,,,
000154,article,Journal of Management Information Systems,A Method for Database Requirements Collection,1989,6,2,http://www.jmis-web.org/articles/967,https://dblp.org/rec/journals/jmis/TsengM89,"Tseng, Veronica P. and Mannino, Michael V.",,,,,,,
000155,article,Journal of Management Information Systems,"A Study of Staff Turnover, Acquisition, and Assimilation and Their Impact on Software Development Cost and Schedule",1989,6,1,http://www.jmis-web.org/articles/2,https://dblp.org/rec/journals/jmis/Tuttle89,"Tuttle, Brad",,,,,,,
000156,article,Journal of Management Information Systems,Editorial Introduction,1989,6,1,http://www.jmis-web.org/articles/1092,https://dblp.org/rec/journals/jmis/Zwass89,"Zwass, Vladimir",,,,,,,
000157,article,Journal of Management Information Systems,Editorial Introduction,1989,6,2,http://www.jmis-web.org/articles/1091,https://dblp.org/rec/journals/jmis/Zwass89a,"Zwass, Vladimir",,,,,,,
000158,article,Journal of Management Information Systems,Editorial Introduction,1989,5,3,http://www.jmis-web.org/articles/1088,https://dblp.org/rec/journals/jmis/Zwass89b,"Zwass, Vladimir",,,,,,,
000159,article,Journal of Management Information Systems,Editorial Introduction,1989,5,4,http://www.jmis-web.org/articles/1093,https://dblp.org/rec/journals/jmis/Zwass89c,"Zwass, Vladimir",,,,,,,
000160,article,Journal of Management Information Systems,A Framework to Support Managerial Activities Using Office Information Systems,1990,6,3,http://www.jmis-web.org/articles/634,https://dblp.org/rec/journals/jmis/ShengMNV90,"Sheng, Olivia R. Liu and Motiwalla, Luvai F. and Nunamaker Jr., Jay F. and Vogel, Douglas R.",,,,,,,
000161,article,Journal of Management Information Systems,Expert Systems and Their Impact on the Firm - The Effects of Plan Power Use on the Information Processing Capacity of the Financial Collaborative,1990,6,3,http://www.jmis-web.org/articles/916,https://dblp.org/rec/journals/jmis/Sviokla90,"Sviokla, John J.",,,,,,,
000162,article,Journal of Management Information Systems,Measuring Gains in Operational Efficiency from Information Technology - A Study of the Positran Deployment at Hardee's Inc,1990,7,2,http://www.jmis-web.org/articles/56,https://dblp.org/rec/journals/jmis/BankerKM90,"Banker, Rajiv D. and Kauffman, Robert J. and Morey, Richard C.",,,,,,,
000163,article,Journal of Management Information Systems,A Problem-solving Perspective on Systems Development,1990,6,4,http://www.jmis-web.org/articles/154,https://dblp.org/rec/journals/jmis/CervenyGS90,"Cerveny, Robert P. and Garrity, Edward J. and Sanders, G. Lawrence",,,,,,,
000164,article,Journal of Management Information Systems,The Effect of Training Techniques and Personal Characteristics on Training End Users of Information Systems,1990,7,2,http://www.jmis-web.org/articles/255,https://dblp.org/rec/journals/jmis/DavisD90,"Davis, Donald L. and Davis, Donna F.",,,,,,,
000165,article,Journal of Management Information Systems,Using Two Different Electronic Meeting System Tools for the Same Task - An Experimental Comparison,1990,7,1,http://www.jmis-web.org/articles/312,https://dblp.org/rec/journals/jmis/EastonGNP90,"Easton, George K. and George, Joey F. and Nunamaker Jr., Jay F. and Pendergast, Mark",,,,,,,
000166,article,Journal of Management Information Systems,An Agent for Intelligent Model Management,1990,7,1,http://www.jmis-web.org/articles/633,https://dblp.org/rec/journals/jmis/LiuYK90,"Liu, John I. C. and Yun, David Y. Y. and Klein, Gary",,,,,,,
000167,article,Journal of Management Information Systems,Motivating Strategic Alliance for Composite Information Systems - The Case of a Major Regional Hospital,1990,6,3,http://www.jmis-web.org/articles/746,https://dblp.org/rec/journals/jmis/OsbornMW90,"Osborn, Charles S. and Madnick, Stuart E. and Wang, Richard Y.",,,,,,,
000168,article,Journal of Management Information Systems,Organizational Context and Information Systems Success - A Contingency Approach,1990,6,4,http://www.jmis-web.org/articles/816,https://dblp.org/rec/journals/jmis/Raymond90,"Raymond, Louis",,,,,,,
000169,article,Journal of Management Information Systems,Electronic Meeting System Experience at IBM,1990,6,3,http://www.jmis-web.org/articles/991,https://dblp.org/rec/journals/jmis/VogelNMGM90,"Vogel, Douglas R. and Nunamaker Jr., Jay F. and Martz Jr., William Benjamin and Grohowski, Ronald and McGoff, Christopher",,,,,,,
000170,article,Journal of Management Information Systems,Relationships between Organizational and Information Systems Objectives - Some Empirical Evidence,1990,7,1,http://www.jmis-web.org/articles/1073,https://dblp.org/rec/journals/jmis/Zviran90,"Zviran, Moshe",,,,,,,
000171,article,Journal of Management Information Systems,"Special Issue - Collaboration Technology, Modeling, and End-User Computing for the 1990's",1993,9,3,http://www.jmis-web.org/articles/734,https://dblp.org/rec/journals/jmis/NunamakerS93,"Nunamaker Jr., Jay F. and Sprague Jr., Ralph H.",,,,,,,
000172,article,Journal of Management Information Systems,MIS Skills for the 1990's - A Survey of MIS Managers' Perceptions,1992,9,1,http://www.jmis-web.org/articles/607,https://dblp.org/rec/journals/jmis/Leitheiser92,"Leitheiser, Robert L.",,,,,,,
