ID,orig_ID,orig_source,language,number,volume,year,title,journal,author,doi,ENTRYTYPE,pages,dblp_key
C_000582,000582,crossref,eng,1,4,1995,Linking information technology to business strategy at Banco Comercial Português,The Journal of Strategic Information Systems,"Dutta, Soumitra and Doz, Yves",10.1016/0963-8687(95)80017-K,article,89--110,
C_000583,000583,crossref,eng,4,4,1995,Information strategy: alignment with organization structure,The Journal of Strategic Information Systems,"Jordan, Ernest and Tricker, Bob",10.1016/0963-8687(95)80004-A,article,357--382,
C_000584,000584,crossref,eng,3,4,1995,ITEM: a strategic approach to information systems in voluntary organizations,The Journal of Strategic Information Systems,"Morgan, Gareth G",10.1016/0963-8687(95)96803-G,article,225--237,
C_000585,000585,crossref,eng,1,4,1995,Information technology enables business process reengineering at YCH DistriPark (Singapore),The Journal of Strategic Information Systems,"Ramani, KV and Yap, Robert and Pavri, Francis",10.1016/0963-8687(95)80016-J,article,81--88,
C_000586,000586,crossref,eng,4,5,1996,Editorial,The Journal of Strategic Information Systems,"Galliers, Bob",10.1016/S0963-8687(96)80028-X,article,261--262,
C_000587,000587,crossref,eng,4,5,1996,Effective project management,The Journal of Strategic Information Systems,"Martin, Andrew",10.1016/S0963-8687(96)80034-5,article,337--338,
C_000588,000588,crossref,eng,4,5,1996,Competitive advantage through information technology,The Journal of Strategic Information Systems,"Surendran, Ken",10.1016/S0963-8687(96)80033-3,article,335--337,
C_000589,000589,crossref,eng,3,5,1996,Editorial,The Journal of Strategic Information Systems,"Galliers, Bob",10.1016/S0963-8687(96)80001-1,article,167--168,
C_000590,000590,crossref,eng,3,5,1996,Calendar,The Journal of Strategic Information Systems,,10.1016/S0963-8687(96)80006-0,article,255--256,
C_000591,000591,crossref,eng,3,5,1996,Call for papers,The Journal of Strategic Information Systems,,10.1016/S0963-8687(96)80007-2,article,257--258,
C_000592,000592,crossref,eng,2,5,1996,Multinational corporations — the emerging research agenda,The Journal of Strategic Information Systems,"Mozley Roche, Edward",10.1016/S0963-8687(96)80040-0,article,129--147,
C_000593,000593,crossref,eng,2,5,1996,User driven innovation — the world's first business computer,The Journal of Strategic Information Systems,"Ward, John",10.1016/S0963-8687(96)80043-6,article,158--160,
C_000594,000594,crossref,eng,1,5,1996,Editorial,The Journal of Strategic Information Systems,"Galliers, Bob",10.1016/S0963-8687(96)80019-9,article,3--5,
C_000595,000595,crossref,eng,1,5,1996,Self-producing systems: implications and applications of autopoiesis,The Journal of Strategic Information Systems,"Klein, Jonathan",10.1016/S0963-8687(96)80024-2,article,79--80,
C_000596,000596,crossref,eng,1,5,1996,Calendar,The Journal of Strategic Information Systems,,10.1016/S0963-8687(96)80026-6,article,83--86,
C_000597,000597,crossref,eng,1,5,1996,Editorial board,The Journal of Strategic Information Systems,,10.1016/S0963-8687(96)80018-7,article,,
C_000598,000598,crossref,eng,4,4,1995,Editorial,The Journal of Strategic Information Systems,"Galliers, Robert D",10.1016/0963-8687(95)80001-7,article,315--317,
C_000599,000599,crossref,eng,4,4,1995,Calendar,The Journal of Strategic Information Systems,,10.1016/0963-8687(95)80006-C,article,387--390,
C_000600,000600,crossref,eng,4,4,1995,Why Information Systems Fail: A Case Study Approach,The Journal of Strategic Information Systems,"Eardley, Alan",10.1016/0963-8687(95)80005-B,article,383--385,
C_000601,000601,crossref,eng,2,4,1995,Editorial,The Journal of Strategic Information Systems,"Galliers, Robert D",10.1016/0963-8687(95)80019-M,article,115--116,
C_000602,000602,crossref,eng,2,4,1995,LEO: The First Business Computer,The Journal of Strategic Information Systems,"Powell, Philip",10.1016/0963-8687(95)80025-L,article,201--202,
C_000603,000603,crossref,eng,2,4,1995,"The Japanese advantage? competitive IT strategies past, present and future",The Journal of Strategic Information Systems,"Powell, Philip",10.1016/0963-8687(95)80026-M,article,202--203,
C_000604,000604,crossref,eng,1,4,1995,Calendar,The Journal of Strategic Information Systems,,10.1016/0963-8687(95)80018-L,article,,
C_000605,000605,crossref,eng,2,3,1994,Editorial,The Journal of Strategic Information Systems,"Galliers, Robert D",10.1016/0963-8687(94)90009-4,article,83--84,
C_000606,000606,crossref,eng,2,3,1994,Hard drive: Bill Gates and the making of the Microsoft empire,The Journal of Strategic Information Systems,"Sprowls, Clay",10.1016/0963-8687(94)90014-0,article,145--147,
C_000607,000607,crossref,eng,2,3,1994,Information technology and information systems perspectives on business strategies,The Journal of Strategic Information Systems,"H Atkins, M",10.1016/0963-8687(94)90012-4,article,123--135,
C_000608,000608,crossref,eng,2,3,1994,Strategic information technology management: Perspectives on organizational growth and competitive advantage,The Journal of Strategic Information Systems,"Rollier, Bruce",10.1016/0963-8687(94)90017-5,article,149--150,
C_000609,000609,crossref,eng,1,3,1994,Editorial,The Journal of Strategic Information Systems,"Galliers, Robert D",10.1016/0963-8687(94)90002-7,article,3--4,
C_000610,000610,crossref,eng,1,3,1994,A methodology for business process redesign: experiences and issues,The Journal of Strategic Information Systems,"Wastell, David G and White, P and Kawalek, P",10.1016/0963-8687(94)90004-3,article,23--40,
C_000611,000611,crossref,eng,4,2,1993,IT strategies: beyond competitive advantage,The Journal of Strategic Information Systems,"Galliers, Robert D.",10.1016/0963-8687(93)90007-W,article,283--291,
C_000612,000612,crossref,eng,4,2,1993,The virtual corporation,The Journal of Strategic Information Systems,"Sprawls, Clay",10.1016/0963-8687(93)90012-Y,article,,
C_000613,000613,crossref,eng,4,2,1993,Calendar,The Journal of Strategic Information Systems,,10.1016/0963-8687(93)90014-2,article,,
C_000614,000614,crossref,eng,4,2,1993,IT2000: A critical appraisal of Singapore's state-wide strategic planning process for information technology,The Journal of Strategic Information Systems,"Soh, Christina and Neo, Boon Siong and Markus, M.Lynne",10.1016/0963-8687(93)90011-X,article,351--372,
C_000615,000615,crossref,eng,2,2,1993,Editorial,The Journal of Strategic Information Systems,"Galliers, Bob",10.1016/0963-8687(93)90001-Q,article,,
C_000616,000616,crossref,eng,2,2,1993,The strategic positioning of information systems in post-acquisition management,The Journal of Strategic Information Systems,"Merali, Yasmin and McKiernan, Peter",10.1016/0963-8687(93)90003-S,article,105--124,
C_000617,000617,crossref,eng,5,1,1992,Editorial,The Journal of Strategic Information Systems,"Galliers, Bob",10.1016/0963-8687(92)90012-L,article,,
C_000618,000618,crossref,eng,2,2,1993,Strategic information systems research: a review and research framework,The Journal of Strategic Information Systems,"Cavaye, Angèle L.M. and Cragg, Paul B.",10.1016/0963-8687(93)90004-T,article,125--137,
C_000619,000619,crossref,eng,5,1,1992,Enterprise engineering: building 21st century organizations,The Journal of Strategic Information Systems,"Brown, James H. and Watts, Julian",10.1016/0963-8687(92)90013-M,article,243--249,
C_000620,000620,crossref,eng,5,1,1992,Process and product success in information systems development,The Journal of Strategic Information Systems,"Saarinen, Timo and Sääksjärvi, Markku",10.1016/0963-8687(92)90016-P,article,266--275,
C_000621,000621,crossref,eng,5,1,1992,"An empirical investigation of information technology structure, control and corporate governance",The Journal of Strategic Information Systems,"Karake, Zeinab A.",10.1016/0963-8687(92)90015-O,article,258--265,
C_000622,000622,crossref,eng,5,1,1992,Global success with electronic banking: the Hongkong Bank and HEXAGON,The Journal of Strategic Information Systems,"Martinsons, Maris G.",10.1016/0963-8687(92)90019-S,article,290--296,
C_000623,000623,crossref,eng,5,1,1992,Case study editorial,The Journal of Strategic Information Systems,"Watts, Julian",10.1016/0963-8687(92)90018-R,article,,
C_000624,000624,crossref,eng,5,1,1992,Paradigm shift: The new promise of information technology,The Journal of Strategic Information Systems,"Grimshaw, David",10.1016/0963-8687(92)90020-W,article,,
C_000625,000625,crossref,eng,4,1,1992,Strategic IT issues: the views of some major IT investors,The Journal of Strategic Information Systems,"Brady, Tim and Cameron, Ross and Targett, David and Beaumont, Chris",10.1016/0963-8687(92)90034-T,article,183--189,
C_000626,000626,crossref,eng,4,1,1992,Key information systems management issues for the 1990s,The Journal of Strategic Information Systems,,10.1016/0963-8687(92)90032-R,article,178--180,
C_000627,000627,crossref,eng,4,1,1992,Emerging information technologies for competitive advantage and economic development,The Journal of Strategic Information Systems,"Grimshaw, David",10.1016/0963-8687(92)90041-T,article,233--234,
C_000628,000628,crossref,eng,4,1,1992,Case study editorial,The Journal of Strategic Information Systems,"Watts, Julian",10.1016/0963-8687(92)90038-X,article,,
C_000629,000629,crossref,eng,3,1,1992,Editorial,The Journal of Strategic Information Systems,"Galliers, Bob",10.1016/0963-8687(92)90023-P,article,114--115,
C_000630,000630,crossref,eng,3,1,1992,A framework for recognizing patterns when reshaping business processes,The Journal of Strategic Information Systems,"Lundeberg, Mats",10.1016/0963-8687(92)90024-Q,article,116--125,
C_000631,000631,crossref,eng,3,1,1992,IT for competitive advantage: the place of expert systems,The Journal of Strategic Information Systems,"Finlay, Paul N.",10.1016/0963-8687(92)90025-R,article,126--133,
C_000632,000632,crossref,eng,3,1,1992,A contingency model of EDI's impact on industry sectors,The Journal of Strategic Information Systems,"Clarke, Roger",10.1016/0963-8687(92)90027-T,article,143--151,
C_000633,000633,crossref,eng,3,1,1992,Case study editorial,The Journal of Strategic Information Systems,"Watts, Julian",10.1016/0963-8687(92)90029-V,article,163--164,
C_000634,000634,crossref,eng,3,1,1992,Re-structuring implications for utilities subsidiaries in the post-privatization era,The Journal of Strategic Information Systems,"Donlevy, Mike",10.1016/0963-8687(92)90031-Q,article,171--173,
C_000635,000635,crossref,eng,2,1,1992,Economic aspects of requirements analysis,The Journal of Strategic Information Systems,"Monk, Peter",10.1016/0963-8687(92)90005-H,article,84--92,
C_000636,000636,crossref,eng,2,1,1992,Taking technology opportunities to the business,The Journal of Strategic Information Systems,"Grimshaw, David J. and Hinton, Mervyn A.",10.1016/0963-8687(92)90009-L,article,106--110,
C_000637,000637,crossref,eng,2,1,1992,Case study editorial,The Journal of Strategic Information Systems,"Watts, Julian",10.1016/0963-8687(92)90007-J,article,,
C_000638,000638,crossref,eng,2,1,1992,The corporation of the 1990s: Information technology and organizational tranformation,The Journal of Strategic Information Systems,"Lands, Frank",10.1016/0963-8687(92)90010-T,article,111--112,
C_000639,000639,crossref,eng,1,3,1994,Fuzzy logic,The Journal of Strategic Information Systems,"Sprawls, Clay",10.1016/0963-8687(94)90007-8,article,,
C_000640,000640,crossref,eng,2,2,1993,Strategic information systems — a conceptual analysis,The Journal of Strategic Information Systems,"Reponen, Tapio",10.1016/0963-8687(93)90002-R,article,100--104,
C_000641,000641,crossref,eng,4,1,1992,Aligning information systems with business strategy,The Journal of Strategic Information Systems,"Baets, Walter",10.1016/0963-8687(92)90036-V,article,205--213,
C_000642,000642,crossref,eng,4,5,1996,Calendar,The Journal of Strategic Information Systems,,10.1016/S0963-8687(96)80035-7,article,339--340,
C_000643,000643,crossref,eng,2,5,1996,Calendar,The Journal of Strategic Information Systems,,10.1016/S0963-8687(96)80044-8,article,161--164,
C_000644,000644,crossref,eng,1,5,1996,Information Management: The Evaluation of Information Systems Investments,The Journal of Strategic Information Systems,"Powell, Philip",10.1016/S0963-8687(96)80025-4,article,81--82,
C_000645,000645,crossref,eng,1,5,1996,Announcement,The Journal of Strategic Information Systems,,10.1016/S0963-8687(96)80027-8,article,,
C_000646,000646,crossref,eng,4,4,1995,Announcement,The Journal of Strategic Information Systems,,10.1016/0963-8687(95)80007-D,article,,
C_000647,000647,crossref,eng,1,4,1995,Reconsidering reengineering,The Journal of Strategic Information Systems,"King, JL",10.1016/0963-8687(95)80011-E,article,7--11,
C_000648,000648,crossref,eng,1,4,1995,Editorial,The Journal of Strategic Information Systems,"Galliers, Robert D",10.1016/0963-8687(95)80010-N,article,3--5,
C_000649,000649,crossref,eng,1,4,1995,Editorial board,The Journal of Strategic Information Systems,,10.1016/0963-8687(95)80009-F,article,,
C_000650,000650,crossref,eng,4,3,1994,Editorial,The Journal of Strategic Information Systems,"Galliers, Robert D",10.1016/0963-8687(94)90032-9,article,259--260,
C_000651,000651,crossref,eng,4,3,1994,A window on information systems technology in China,The Journal of Strategic Information Systems,"Ishman, Michael D and Carl Pegels, C and Lawrence Sanders, G",10.1016/0963-8687(94)90035-3,article,299--309,
C_000652,000652,crossref,eng,4,3,1994,Calendar,The Journal of Strategic Information Systems,,10.1016/0963-8687(94)90040-X,article,,
C_000653,000653,crossref,eng,4,3,1994,Index to volume 3,The Journal of Strategic Information Systems,,10.1016/0963-8687(94)90041-8,article,351--352,
C_000654,000654,crossref,eng,3,3,1994,An organizational learning perspective on information systems planning,The Journal of Strategic Information Systems,"Huysman, Marleen H and Fischer, Sven J and Heng, Michael SH",10.1016/0963-8687(94)90024-8,article,165--177,
