ID,ENTRYTYPE,doi,journal,title,year,volume,number,dblp_key,metadata_source,author,file,grobid-version,note,pages,url,language
000114,article,10.1057/PALGRAVE.EJIS.3000459,European Journal of Information Systems,"Time, change and paradoxes",2003,12,2,https://dblp.org/rec/journals/ejis/Paul03,DBLP,"Paul, Ray J.",,,,,,
000115,article,10.1057/PALGRAVE.EJIS.3000472,European Journal of Information Systems,More changes and responses,2003,12,3,https://dblp.org/rec/journals/ejis/Paul03a,DBLP,"Paul, Ray J.",,,,,,
000116,article,10.1057/PALGRAVE.EJIS.3000468,European Journal of Information Systems,Review - Information Systems and the Economics of Innovation,2003,12,3,https://dblp.org/rec/journals/ejis/Varey03,DBLP,"Varey, Richard",,,,,,
000117,article,10.1057/PALGRAVE.EJIS.3000440,European Journal of Information Systems,Review - Knowledge Management Systems,2003,12,1,https://dblp.org/rec/journals/ejis/Alexander03,DBLP,"Alexander, Ian",,,,,,
000118,article,10.1057/PALGRAVE.EJIS.3000469,European Journal of Information Systems,Review - Designing Collaborative Systems. A Practical Guide to Ethnography,2003,12,3,https://dblp.org/rec/journals/ejis/Alexander03b,DBLP,"Alexander, Ian",,,,,,
000119,article,10.1057/PALGRAVE.EJIS.3000476,European Journal of Information Systems,Assessing the benefits from e-business transformation through effective enterprise management,2003,12,4,https://dblp.org/rec/journals/ejis/AshB03,DBLP,"Ash, Colin G. and Burn, Janice M.",,,,,,
000120,article,10.1057/PALGRAVE.EJIS.3000453,European Journal of Information Systems,Modeling use of enterprise resource planning systems - a path analytic study,2003,12,2,https://dblp.org/rec/journals/ejis/BagchiKD03,DBLP,"Bagchi, Shantanu and Kanungo, Shivraj and Dasgupta, Subhasish",,,,,,
000121,article,10.1057/PALGRAVE.EJIS.3000446,European Journal of Information Systems,The business model concept - theoretical underpinnings and empirical illustrations,2003,12,1,https://dblp.org/rec/journals/ejis/HedmanK03,DBLP,"Hedman, Jonas and Kalling, Thomas",,,,,,
000122,article,10.1057/PALGRAVE.EJIS.3000456,European Journal of Information Systems,"Review - The Relationship Advantage - Information Technologies, Sourcing, and Management",2003,12,2,https://dblp.org/rec/journals/ejis/Irani03,DBLP,"Irani, Zahir",,,,,,
000123,article,10.1057/PALGRAVE.EJIS.3000466,European Journal of Information Systems,Determinants of ASP choice - an integrated perspective,2003,12,3,https://dblp.org/rec/journals/ejis/JayatilakaSH03,DBLP,"Jayatilaka, Bandula and Schwarz, Andrew and Hirschheim, Rudy",,,,,,
000124,article,10.1057/PALGRAVE.EJIS.3000447,European Journal of Information Systems,Are European IS Journals under-rated? An answer based on citation analysis,2003,12,1,https://dblp.org/rec/journals/ejis/KaterattanakulH03,DBLP,"Katerattanakul, Pairin and Han, Bernard T.",,,,,,
000125,article,10.1057/PALGRAVE.EJIS.3000475,European Journal of Information Systems,Electronic business adoption by European firms - a cross-country assessment of the facilitators and inhibitors,2003,12,4,https://dblp.org/rec/journals/ejis/ZhuKX03,DBLP,"Zhu, Kevin and Kraemer, Kenneth L. and Xu, Sean Xin",,,,,,
000126,article,10.1057/PALGRAVE.EJIS.3000457,European Journal of Information Systems,Review - Visualizing Argumentation - Software Tools for Collaborative and Educational Sense-making,2003,12,2,https://dblp.org/rec/journals/ejis/Alexander03a,DBLP,"Alexander, Ian",,,,,,
000127,article,10.1057/PALGRAVE.EJIS.3000474,European Journal of Information Systems,Is IS an intellectual subject?,2003,12,3,https://dblp.org/rec/journals/ejis/Avison03,DBLP,"Avison, David E.",,,,,,
000128,article,10.1057/PALGRAVE.EJIS.3000461,European Journal of Information Systems,Structure and analysis of IS decision-making processes,2003,12,3,https://dblp.org/rec/journals/ejis/Boonstra03,DBLP,"Boonstra, Albert",,,,,,
000129,article,10.1057/PALGRAVE.EJIS.3000463,European Journal of Information Systems,Review - A computer called LEO,2003,12,3,https://dblp.org/rec/journals/ejis/Coombs03,DBLP,"Coombs, Mary",,,,,,
000130,article,10.1057/PALGRAVE.EJIS.3000478,European Journal of Information Systems,The role of dynamic capabilities in e-business transformation,2003,12,4,https://dblp.org/rec/journals/ejis/DanielW03,DBLP,"Daniel, Elizabeth M. and Wilson, Hugh",,,,,,
000131,article,10.1057/PALGRAVE.EJIS.3000435,European Journal of Information Systems,Review - Electronic Commerce - B2C Strategies and Models,2003,12,1,https://dblp.org/rec/journals/ejis/Eliott03,DBLP,"Eliott, Steve",,,,,,
000132,article,10.1057/PALGRAVE.EJIS.3000481,European Journal of Information Systems,Special section on managing e-business transformation,2003,12,4,https://dblp.org/rec/journals/ejis/FarhoomandW03,DBLP,"Farhoomand, Ali and Wigand, Rolf T.",,,,,,
000133,article,10.1057/PALGRAVE.EJIS.3000445,European Journal of Information Systems,Understanding online purchase intentions - contributions from technology and trust perspectives,2003,12,1,https://dblp.org/rec/journals/ejis/HeijdenVC03,DBLP,"van der Heijden, Hans and Verhagen, Tibert and Creemers, Marcel",,,,,,
000134,article,10.1057/PALGRAVE.EJIS.3000455,European Journal of Information Systems,"Technology-driven and model-driven approaches to group decision support - focus, research philosophy, and key concepts",2003,12,2,https://dblp.org/rec/journals/ejis/MortonAB03,DBLP,"Morton, Alec and Ackermann, Fran and Belton, Valerie",,,,,,
000135,article,10.1057/PALGRAVE.EJIS.3000451,European Journal of Information Systems,Theory with everything?,2003,12,1,https://dblp.org/rec/journals/ejis/OKeefe03,DBLP,"O'Keefe, Bob",,,,,,
000136,article,10.1057/PALGRAVE.EJIS.3000450,European Journal of Information Systems,Consumer search in electronic markets - an experimental analysis of travel services,2003,12,1,https://dblp.org/rec/journals/ejis/Oorni03,DBLP,"Öörni, Anssi",,,,,,
000137,article,10.1057/PALGRAVE.EJIS.3000452,European Journal of Information Systems,Review - Knowledge and Business Process Management,2003,12,2,https://dblp.org/rec/journals/ejis/Pagano03,DBLP,"Pagano, Rosane",,,,,,
000138,article,10.1057/PALGRAVE.EJIS.3000479,European Journal of Information Systems,Managing e-transformation in the public sector - an e-government study of the Inland Revenue Authority of Singapore (IRAS),2003,12,4,https://dblp.org/rec/journals/ejis/TanP03,DBLP,"Tan, Chee-Wee and Pan, Shan Ling",,,,,,
000139,article,10.1057/PALGRAVE.EJIS.3000448,European Journal of Information Systems,A contingency perspective on Internet adoption and competitive advantage,2003,12,2,https://dblp.org/rec/journals/ejis/TeoP03,DBLP,"Teo, Thompson S. H. and Pian, Yujun",,,,,,
000140,article,10.1057/PALGRAVE.EJIS.3000477,European Journal of Information Systems,Review - E-business applications - technologies for tomorrow's solutions,2003,12,4,https://dblp.org/rec/journals/ejis/Themistoceleous03,DBLP,"Themistoceleous, Marinos",,,,,,
000141,article,10.1057/PALGRAVE.EJIS.3000507,European Journal of Information Systems,"Special issue on ""interpretive"" approaches to information systems and computing",2004,13,3,https://dblp.org/rec/journals/ejis/BhattacharjeeP04,DBLP,"Bhattacharjee, Anjana and Paul, Ray J.",,,,,,
000142,article,10.1057/PALGRAVE.EJIS.3000512,European Journal of Information Systems,User participation in decision support systems development - Influencing system outcomes,2004,13,4,https://dblp.org/rec/journals/ejis/LynchG04,DBLP,"Lynch, Teresa and Gregor, Shirley",,,,,,
000143,article,10.1057/PALGRAVE.EJIS.3000467,European Journal of Information Systems,How organizations adopt information system process innovations - a longitudinal analysis,2004,13,1,https://dblp.org/rec/journals/ejis/Mustonen-OllilaL04,DBLP,"Mustonen-Ollila, Erja and Lyytinen, Kalle",,,,,,
000144,article,10.1057/PALGRAVE.EJIS.3000510,European Journal of Information Systems,Regulation as a barrier to electronic commerce in Europe - the case of the European fund management industry,2004,13,4,https://dblp.org/rec/journals/ejis/FisherH04,DBLP,"Fisher, Jeremy and Harindranath, G.",,,,,,
000145,article,10.1057/PALGRAVE.EJIS.3000486,European Journal of Information Systems,Action-oriented conceptual modelling,2004,13,1,https://dblp.org/rec/journals/ejis/AgerfalkE04,DBLP,"Ågerfalk, Pär J. and Eriksson, Owen",,,,,,
000146,article,10.1057/PALGRAVE.EJIS.3000499,European Journal of Information Systems,Possibilities for cross-fertilization between interpretive approaches and other methods for analyzing information systems,2004,13,3,https://dblp.org/rec/journals/ejis/Alter04,DBLP,"Alter, Steven",,,,,,
000147,article,10.1057/PALGRAVE.EJIS.3000480,European Journal of Information Systems,Potential of critical e-applications for engaging SMEs in e-business - a provider perspective,2004,13,1,https://dblp.org/rec/journals/ejis/BrownL04,DBLP,"Brown, David H. and Lockett, Nigel J.",,,,,,
000148,article,10.1057/PALGRAVE.EJIS.3000511,European Journal of Information Systems,Strategic aspirations for net-enabled business,2004,13,4,https://dblp.org/rec/journals/ejis/HackbarthK04,DBLP,"Hackbarth, Gary and Kettinger, William J.",,,,,,
000149,article,10.1057/PALGRAVE.EJIS.3000489,European Journal of Information Systems,Technological switchbacks - the transition to Western information systems in privatised firms of the former East Germany,2004,13,2,https://dblp.org/rec/journals/ejis/Marble04,DBLP,"Marble, Robert P.",,,,,,
000150,article,10.1057/PALGRAVE.EJIS.3000495,European Journal of Information Systems,"Time, experience and change",2004,13,2,https://dblp.org/rec/journals/ejis/Paul04,DBLP,"Paul, Ray J.",,,,,,
000151,article,10.1057/PALGRAVE.EJIS.3000506,European Journal of Information Systems,"Time, change and beliefs",2004,13,3,https://dblp.org/rec/journals/ejis/Paul04a,DBLP,"Paul, Ray J.",,,,,,
000152,article,10.1057/PALGRAVE.EJIS.3000514,European Journal of Information Systems,"Time, change and EJIS",2004,13,4,https://dblp.org/rec/journals/ejis/Paul04b,DBLP,"Paul, Ray J.",,,,,,
000153,article,10.1057/EJIS.2014.38,European Journal of Information Systems,Discovery paths - exploring emergence and IT evolutionary design in cross-border M&As. Analysing grupo Santander's acquisition of abbey (2004-2009),2015,24,2,https://dblp.org/rec/journals/ejis/Busquets15,DBLP,"Busquets, Javier",,,,,,
000154,article,10.1057/EJIS.2015.3,European Journal of Information Systems,Discovery paths - exploring emergence and IT evolutionary design in cross-border M&As. Analysing Grupo Santander's acquisition of Abbey (2004-2009),2015,24,2,https://dblp.org/rec/journals/ejis/Busquets15a,DBLP,"Busquets, Javier",,,,,,
000155,article,10.1057/PALGRAVE.EJIS.3000509,European Journal of Information Systems,"Decision support systems evolution - framework, case study and research agenda",2004,13,4,https://dblp.org/rec/journals/ejis/Arnott04,DBLP,"Arnott, David",,,,,,
000156,article,10.1057/PALGRAVE.EJIS.3000490,European Journal of Information Systems,Organizational determinants of IT adoption in the pharmaceutical distribution sector,2004,13,2,https://dblp.org/rec/journals/ejis/CamaraVH04,DBLP,"Cámara, Sebastián Bruque and Vargas-Sánchez, Alfonso and Hernández-Ortiz, M. Jesús",,,,,,
000157,article,10.1057/PALGRAVE.EJIS.3000504,European Journal of Information Systems,"Hermeneutics, information and representation",2004,13,3,https://dblp.org/rec/journals/ejis/Chalmers04,DBLP,"Chalmers, Matthew",,,,,,
000158,article,10.1057/PALGRAVE.EJIS.3000494,European Journal of Information Systems,Broadband development in South Korea - institutional and cultural factors,2004,13,2,https://dblp.org/rec/journals/ejis/ChoudrieL04,DBLP,"Choudrie, Jyoti and Lee, Heejin",,,,,,
000159,article,10.1057/PALGRAVE.EJIS.3000485,European Journal of Information Systems,Implications of space and time for distributed work - an interpretive study of US-Norwegian systems development teams,2004,13,1,https://dblp.org/rec/journals/ejis/SarkerS04,DBLP,"Sarker, Suprateek and Sahay, Sundeep",,,,,,
000160,article,10.1057/PALGRAVE.EJIS.3000487,European Journal of Information Systems,Electronic trading and the process of globalization in traditional futures exchanges - a temporal perspective,2004,13,1,https://dblp.org/rec/journals/ejis/BarrettS04,DBLP,"Barrett, Michael I. and Scott, Susan V.",,,,,,
000161,article,10.1057/PALGRAVE.EJIS.3000488,European Journal of Information Systems,An Editor's Values,2004,13,1,https://dblp.org/rec/journals/ejis/Baskerville04,DBLP,"Baskerville, Richard L.",,,,,,
000162,article,10.1057/PALGRAVE.EJIS.3000508,European Journal of Information Systems,"""Interpretive"" mobility, IS and computing",2004,13,3,https://dblp.org/rec/journals/ejis/Bhattacharjee04,DBLP,"Bhattacharjee, Anjana",,,,,,
000163,article,10.1057/PALGRAVE.EJIS.3000500,European Journal of Information Systems,Taking technomethodology seriously - hybrid change in the ethnomethodology-design relationship,2004,13,3,https://dblp.org/rec/journals/ejis/Crabtree04,DBLP,"Crabtree, Andy",,,,,,
000164,article,10.1057/PALGRAVE.EJIS.3000503,European Journal of Information Systems,The ontological screening of contemporary life - a phenomenological analysis of screens,2004,13,3,https://dblp.org/rec/journals/ejis/IntronaI04,DBLP,"Introna, Lucas D. and Ilharco, Fernando M.",,,,,,
000165,article,10.1057/PALGRAVE.EJIS.3000491,European Journal of Information Systems,A model of electronic commerce adoption by small voluntary organizations,2004,13,2,https://dblp.org/rec/journals/ejis/MacKayPG04,DBLP,"MacKay, Nancy and Parent, Michael and Gemino, Andrew C.",,,,,,
000166,article,10.1057/PALGRAVE.EJIS.3000493,European Journal of Information Systems,Configuring peer-to-peer software - an empirical study of how users react to the regulatory features of software,2004,13,2,https://dblp.org/rec/journals/ejis/MlcakovaW04,DBLP,"Mlcakova, Adela and Whitley, Edgar A.",,,,,,
000167,article,10.1057/PALGRAVE.EJIS.3000513,European Journal of Information Systems,A research framework for analysing eBusiness models,2004,13,4,https://dblp.org/rec/journals/ejis/PateliG04,DBLP,"Pateli, Adamantia G. and Giaglis, George M.",,,,,,
000168,article,10.1057/PALGRAVE.EJIS.3000502,European Journal of Information Systems,"Ethnography, ethnomethodology and the problem of generalisation in design",2004,13,3,https://dblp.org/rec/journals/ejis/SharrockR04,DBLP,"Sharrock, Wes and Randall, Dave W.",,,,,,
000169,article,10.1057/PALGRAVE.EJIS.3000484,European Journal of Information Systems,Computer-mediated knowledge sharing and individual user differences - an exploratory study,2004,13,1,https://dblp.org/rec/journals/ejis/Taylor04,DBLP,"Taylor, W. Andrew",,,,,,
000170,article,10.1057/PALGRAVE.EJIS.3000501,European Journal of Information Systems,Can Thomas Kuhn's paradigms help us understand software engineering?,2004,13,3,https://dblp.org/rec/journals/ejis/WernickH04,DBLP,"Wernick, Paul and Hall, Tracy",,,,,,
000171,article,10.1057/PALGRAVE.EJIS.3000518,European Journal of Information Systems,Contextual influences on technology use mediation - a comparative analysis of electronic medical record systems,2005,14,1,https://dblp.org/rec/journals/ejis/DavidsonC05,DBLP,"Davidson, Elizabeth J. and Chiasson, Mike W.",,,,,,
000172,article,10.1057/PALGRAVE.EJIS.3000587,European Journal of Information Systems,The Labyrinths of Information - Challenging the Wisdom of Systems,2005,14,5,https://dblp.org/rec/journals/ejis/Paul05a,DBLP,"Paul, Ray J.",,,,,,
000173,article,10.1057/PALGRAVE.EJIS.3000581,European Journal of Information Systems,Fake!,2005,14,5,https://dblp.org/rec/journals/ejis/Boland05,DBLP,"Boland Jr., Richard J.",,,,,,
000174,article,10.1057/PALGRAVE.EJIS.3000519,European Journal of Information Systems,"The surface of emergence in systems development - agency, institutions, and large-scale information systems",2005,14,1,https://dblp.org/rec/journals/ejis/ChaeP05,DBLP,"Chae, Bongsug and Poole, Marshall Scott",,,,,,
000175,article,10.1057/PALGRAVE.EJIS.3000524,European Journal of Information Systems,Information systems development as emergent socio-technical change - a practice approach,2005,14,1,https://dblp.org/rec/journals/ejis/Luna-ReyesZGC05,DBLP,"Luna-Reyes, Luis F. and Zhang, Jing and Gil-García, José Ramón and Cresswell, Anthony M.",,,,,,
