ID,ENTRYTYPE,author,journal,title,year,volume,number,url,dblp_key,doi,pages,file,grobid-version,note,abstract,language
000601,article,"Xu, Liwei and Qiu, Jiangnan and Gu, Wenjing and Ge, Yidi",Journal of the Association for Information Systems,The Dynamic Effects of Perceptions of Dread Risk and Unknown Risk on SNS Sharing Behavior During Emerging Infectious Disease Events - Do Crisis Stages Matter?,2020,21,3,https://aisel.aisnet.org/jais/vol21/iss3/8,https://dblp.org/rec/journals/jais/XuQGG20,,,,,,,
000602,article,"Brocke, Jan vom and Winter, Robert and Hevner, Alan R. and Maedche, Alexander",Journal of the Association for Information Systems,Special Issue Editorial - Accumulation and Evolution of Design Knowledge in Design Science Research - A Journey Through Time and Space,2020,21,3,https://aisel.aisnet.org/jais/vol21/iss3/9,https://dblp.org/rec/journals/jais/BrockeWHM20,,,,,,,
000603,article,"Carter, Michelle and Petter, Stacie and Grover, Varun and Thatcher, Jason Bennett",Journal of the Association for Information Systems,IT Identity - A Measure and Empirical Investigation of its Utility to IS Research,2020,21,5,https://aisel.aisnet.org/jais/vol21/iss5/2,https://dblp.org/rec/journals/jais/CarterPGT20,,,,,,,
000604,article,"Chen, Jengchung Victor and Hiele, Timothy McBush and Kryszak, Adam and Ross, William H.",Journal of the Association for Information Systems,Predicting Intention to Participate in Socially Responsible Collective Action in Social Networking Website Groups,2020,21,2,https://aisel.aisnet.org/jais/vol21/iss2/6,https://dblp.org/rec/journals/jais/ChenHKR20,,,,,,,
000605,article,"Dhillon, Gurpreet and Talib, Yurita Yakimini Abdul and Picoto, Winnie Ng",Journal of the Association for Information Systems,The Mediating Role of Psychological Empowerment in Information Security Compliance Intentions,2020,21,1,https://aisel.aisnet.org/jais/vol21/iss1/5,https://dblp.org/rec/journals/jais/DhillonTP20,,,,,,,
000606,article,"Germonprez, Matt and Levy, Matt and Kendall, Julie E. and Kendall, Kenneth E.",Journal of the Association for Information Systems,Tapestries of Innovation - Structures of Contemporary Open Source Project Engagements,2020,21,3,https://aisel.aisnet.org/jais/vol21/iss3/5,https://dblp.org/rec/journals/jais/GermonprezLKK20,,,,,,,
000607,article,"Han, Yue and Öztürk, Pinar and Nickerson, Jeffrey V.",Journal of the Association for Information Systems,Leveraging the Wisdom of the Crowd to Address Societal Challenges - Revisiting the Knowledge Reuse for Innovation Process through Analytics,2020,21,5,https://aisel.aisnet.org/jais/vol21/iss5/8,https://dblp.org/rec/journals/jais/HanON20,,,,,,,
000608,article,"Iivari, Juhani",Journal of the Association for Information Systems,Editorial - A Critical Look at Theories in Design Science Research,2020,21,3,https://aisel.aisnet.org/jais/vol21/iss3/10,https://dblp.org/rec/journals/jais/Iivari20,,,,,,,
000609,article,"Jin, Yong and Ding, Chao and Duan, Yang and Cheng, Hsing Kenneth",Journal of the Association for Information Systems,Click to Success? The Temporal Effects of Facebook Likes on Crowdfunding,2020,21,5,https://aisel.aisnet.org/jais/vol21/iss5/6,https://dblp.org/rec/journals/jais/JinDDC20,,,,,,,
000610,article,"Kang, Lele and Jiang, Qiqi and Peng, Chih-Hung and Sia, Choon Ling and Liang, Ting-Peng",Journal of the Association for Information Systems,Managing Change with the Support of Smart Technology - A Field Investigation of Ride-Hailing Services,2020,21,6,https://aisel.aisnet.org/jais/vol21/iss6/4,https://dblp.org/rec/journals/jais/KangJPSL20,,,,,,,
000611,article,"Lausen, Jens and Clapham, Benjamin and Siering, Michael and Gomber, Peter",Journal of the Association for Information Systems,"Who Is the Next ""Wolf of Wall Street""? Detection of Financial Intermediary Misconduct",2020,21,5,https://aisel.aisnet.org/jais/vol21/iss5/7,https://dblp.org/rec/journals/jais/LausenCSG20,,,,,,,
000612,article,"Lee, Joyce H. Y. and Hsu, Carol and Silva, Leiser",Journal of the Association for Information Systems,What Lies Beneath - Unraveling the Generative Mechanisms of Smart Technology and Service Design,2020,21,6,https://aisel.aisnet.org/jais/vol21/iss6/3,https://dblp.org/rec/journals/jais/LeeHS20,,,,,,,
000613,article,"Lukyanenko, Roman and Parsons, Jeffrey",Journal of the Association for Information Systems,"Research Perspectives - Design Theory Indeterminacy - What Is it, How Can it Be Reduced, and Why Did the Polar Bear Drown?",2020,21,5,https://aisel.aisnet.org/jais/vol21/iss5/1,https://dblp.org/rec/journals/jais/LukyanenkoP20,,,,,,,
000614,article,"Mertens, Willem and Recker, Jan",Journal of the Association for Information Systems,New Guidelines for Null Hypothesis Significance Testing in Hypothetico-Deductive IS Research,2020,21,4,https://aisel.aisnet.org/jais/vol21/iss4/1,https://dblp.org/rec/journals/jais/MertensR20,,,,,,,
000615,article,"van Osch, Wietske and Leidner, Dorothy E. and Beath, Cynthia Mathis",Journal of the Association for Information Systems,Editorial - Does a Societal Lockdown Treat Gender the Same? Submission and Reviewing Patterns at JAIS During Spring 2020,2020,21,6,https://aisel.aisnet.org/jais/vol21/iss6/11,https://dblp.org/rec/journals/jais/OschLB20,,,,,,,
000616,article,"Østerlund, Carsten S. and Crowston, Kevin and Jackson, Corey Brian",Journal of the Association for Information Systems,"Building an Apparatus - Refractive, Reflective, and Diffractive Readings of Trace Data",2020,21,1,https://aisel.aisnet.org/jais/vol21/iss1/10,https://dblp.org/rec/journals/jais/OsterlundCJ20,,,,,,,
000617,article,"Pentland, Brian T. and Recker, Jan and Wolf, Julie Ryan and Wyner, George M.",Journal of the Association for Information Systems,Bringing Context Inside Process Research with Digital Trace Data,2020,21,5,https://aisel.aisnet.org/jais/vol21/iss5/5,https://dblp.org/rec/journals/jais/PentlandRWW20,,,,,,,
000618,article,"Tams, Stefan and Dulipovici, Alina and Thatcher, Jason Bennett and Craig, Kevin and Srite, Mark",Journal of the Association for Information Systems,The Role of Basic Human Values in Knowledge Sharing - How Values Shape the Postadoptive Use of Electronic Knowledge Repositories,2020,21,1,https://aisel.aisnet.org/jais/vol21/iss1/3,https://dblp.org/rec/journals/jais/TamsDTCS20,,,,,,,
000619,article,"Wynn Jr., Donald E. and Williams, Clay K.",Journal of the Association for Information Systems,Recent Advances and Opportunities for Improving Critical Realism-Based Case Study Research in IS,2020,21,1,https://aisel.aisnet.org/jais/vol21/iss1/8,https://dblp.org/rec/journals/jais/WynnW20,,,,,,,
000620,article,"Ye, Hua and Kankanhalli, Atreyi",Journal of the Association for Information Systems,"Value Cocreation for Service Innovation - Examining the Relationships between Service Innovativeness, Customer Participation, and Mobile App Performance",2020,21,2,https://aisel.aisnet.org/jais/vol21/iss2/8,https://dblp.org/rec/journals/jais/YeK20,,,,,,,
000621,article,"Leidner, Dorothy E.",Journal of the Association for Information Systems,Editorial Reflections: Looking Back on 2020,2021,22,1,,https://dblp.org/rec/journals/jais/Leidner21,10.17705/1JAIS.00651,,,,,,
000622,article,"Avdiji, Hazbi and Elikan, Dina and Missonier, Stéphanie and Pigneur, Yves",Journal of the Association for Information Systems,A Design Theory for Visual Inquiry Tools,2020,21,3,https://aisel.aisnet.org/jais/vol21/iss3/3,https://dblp.org/rec/journals/jais/AvdijiEMP20,,,,,,,
000623,article,"Bhadauria, Vikram S. and Mahapatra, Radha K. and Nerur, Sridhar P.",Journal of the Association for Information Systems,Performance Outcomes of Test-Driven Development - An Experimental Investigation,2020,21,4,https://aisel.aisnet.org/jais/vol21/iss4/2,https://dblp.org/rec/journals/jais/BhadauriaMN20,,,,,,,
000624,article,"Castellanos, Arturo and Tremblay, Monica Chiarini and Lukyanenko, Roman and Samuel, Binny M.",Journal of the Association for Information Systems,Basic Classes in Conceptual Modeling - Theory and Practical Guidelines,2020,21,4,https://aisel.aisnet.org/jais/vol21/iss4/3,https://dblp.org/rec/journals/jais/CastellanosTLS20,,,,,,,
000625,article,"Cecez-Kecmanovic, Dubravka and Davison, Robert M. and Fernandez, Walter and Finnegan, Patrick and Pan, Shan L. and Sarker, Suprateek",Journal of the Association for Information Systems,Advancing Qualitative IS Research Methodologies - Expanding Horizons and Seeking New Paths,2020,21,1,https://aisel.aisnet.org/jais/vol21/iss1/1,https://dblp.org/rec/journals/jais/Cecez-Kecmanovic20,,,,,,,
000626,article,"Clarke, Roger and Davison, Robert M.",Journal of the Association for Information Systems,Research Perspectives - Through Whose Eyes? The Critical Concept of Researcher Perspective,2020,21,2,https://aisel.aisnet.org/jais/vol21/iss2/1,https://dblp.org/rec/journals/jais/ClarkeD20,,,,,,,
000627,article,"Cram, W. Alec and Templier, Mathieu and Paré, Guy",Journal of the Association for Information Systems,(Re)considering the Concept of Literature Review Reproducibility,2020,21,5,https://aisel.aisnet.org/jais/vol21/iss5/10,https://dblp.org/rec/journals/jais/CramTP20,,,,,,,
000628,article,"Gregor, Shirley and Kruse, Leona Chandra and Seidel, Stefan",Journal of the Association for Information Systems,Research Perspectives - The Anatomy of a Design Principle,2020,21,6,https://aisel.aisnet.org/jais/vol21/iss6/2,https://dblp.org/rec/journals/jais/GregorKS20,,,,,,,
000629,article,"Kartal, Hasan B. and Li, Xiao-Bai",Journal of the Association for Information Systems,Protecting Privacy When Sharing and Releasing Data with Multiple Records per Person,2020,21,6,https://aisel.aisnet.org/jais/vol21/iss6/8,https://dblp.org/rec/journals/jais/KartalL20,,,,,,,
000630,article,"Ketter, Wolfgang and Padmanabhan, Balaji and Pant, Gautam and Raghu, T. S.",Journal of the Association for Information Systems,Special Issue Editorial - Addressing Societal Challenges through Analytics - An ESG ICE Framework and Research Agenda,2020,21,5,https://aisel.aisnet.org/jais/vol21/iss5/9,https://dblp.org/rec/journals/jais/KetterPPR20,,,,,,,
000631,article,"Legner, Christine and Pentek, Tobias and Otto, Boris",Journal of the Association for Information Systems,Accumulating Design Knowledge with Reference Models - Insights from 12 Years' Research into Data Management,2020,21,3,https://aisel.aisnet.org/jais/vol21/iss3/2,https://dblp.org/rec/journals/jais/LegnerPO20,,,,,,,
000632,article,"Leidner, Dorothy E.",Journal of the Association for Information Systems,What's in a Contribution?,2020,21,1,https://aisel.aisnet.org/jais/vol21/iss1/2,https://dblp.org/rec/journals/jais/Leidner20,,,,,,,
000633,article,"Leidner, Dorothy E.",Journal of the Association for Information Systems,"Editorial Reflections - Lockdowns, Slow Downs, and Some Introductions",2020,21,2,https://aisel.aisnet.org/jais/vol21/iss2/10,https://dblp.org/rec/journals/jais/Leidner20a,,,,,,,
000634,article,"Li, Xixi and Rai, Arun and Krishnan, Ganapathy",Journal of the Association for Information Systems,Designing Cost-Effective Telemedicine Camps for Underprivileged Individuals in Less Developed Countries - A Decomposed Affordance-Effectivity Framework,2020,21,5,https://aisel.aisnet.org/jais/vol21/iss5/3,https://dblp.org/rec/journals/jais/LiRK20,,,,,,,
000635,article,"Lindberg, Aron",Journal of the Association for Information Systems,Developing Theory Through Integrating Human and Machine Pattern Recognition,2020,21,1,https://aisel.aisnet.org/jais/vol21/iss1/7,https://dblp.org/rec/journals/jais/Lindberg20,,,,,,,
000636,article,"Liu, Gloria H. W. and Chua, Cecil Eng Huang",Journal of the Association for Information Systems,The Reinforcing Effects of Formal Control Enactment in Complex IT Projects,2020,21,2,https://aisel.aisnet.org/jais/vol21/iss2/7,https://dblp.org/rec/journals/jais/LiuC20,,,,,,,
000637,article,"Liu, Dapeng and Etudo, Ugochukwu O. and Yoon, Victoria Y.",Journal of the Association for Information Systems,X-IM Framework to Overcome Semantic Heterogeneity Across XBRL Filings,2020,21,4,https://aisel.aisnet.org/jais/vol21/iss4/4,https://dblp.org/rec/journals/jais/LiuEY20,,,,,,,
000638,article,"Luo, Xin and Li, Han and Hu, Qing and Xu, Heng",Journal of the Association for Information Systems,Why Individual Employees Commit Malicious Computer Abuse - A Routine Activity Theory Perspective,2020,21,6,https://aisel.aisnet.org/jais/vol21/iss6/5,https://dblp.org/rec/journals/jais/LuoLHX20,,,,,,,
000639,article,"Mandrella, Markus and Trang, Simon and Kolbe, Lutz M.",Journal of the Association for Information Systems,Synthesizing and Integrating Research on IT-Based Value Cocreation - A Meta-Analysis,2020,21,2,https://aisel.aisnet.org/jais/vol21/iss2/4,https://dblp.org/rec/journals/jais/MandrellaTK20,,,,,,,
000640,article,"Müller, Sune Dueholm and Mathiassen, Lars and Saunders, Carol",Journal of the Association for Information Systems,Pluralist Theory Building - A Methodology for Generalizing from Data to Theory,2020,21,1,https://aisel.aisnet.org/jais/vol21/iss1/9,https://dblp.org/rec/journals/jais/MullerMS20,,,,,,,
000641,article,"Pignot, Edouard and Nicolini, Davide and Thompson, Mark",Journal of the Association for Information Systems,"Affective Politics and Technology Buy-In - A Framework of Social, Political, and Fantasmatic Logics",2020,21,4,https://aisel.aisnet.org/jais/vol21/iss4/6,https://dblp.org/rec/journals/jais/PignotNT20,,,,,,,
000642,article,"Qi, Kangkang and Han, Sumin",Journal of the Association for Information Systems,Does IT Improve Revenue Management in Hospitals?,2020,21,6,https://aisel.aisnet.org/jais/vol21/iss6/7,https://dblp.org/rec/journals/jais/QiH20,,,,,,,
000643,article,"Rahrovani, Yasser and Pinsonneault, Alain",Journal of the Association for Information Systems,Innovative IT Use and Innovating with IT - A Study of the Motivational Antecedents of Two Different Types of Innovative Behaviors,2020,21,4,https://aisel.aisnet.org/jais/vol21/iss4/5,https://dblp.org/rec/journals/jais/RahrovaniP20,,,,,,,
000644,article,"Rothe, Hannes and Wessel, Lauri and Barquet, Ana Paula",Journal of the Association for Information Systems,Accumulating Design Knowledge - A Mechanisms-Based Approach,2020,21,3,https://aisel.aisnet.org/jais/vol21/iss3/1,https://dblp.org/rec/journals/jais/RotheWB20,,,,,,,
000645,article,"Schultze, Ulrike and van den Heuvel, Gijs and Niemimaa, Marko",Journal of the Association for Information Systems,Enacting Accountability in IS Research after the Sociomaterial Turn(ing),2020,21,4,https://aisel.aisnet.org/jais/vol21/iss4/10,https://dblp.org/rec/journals/jais/SchultzeHN20,,,,,,,
000646,article,"Wang, Chuang and Lee, Matthew K. O.",Journal of the Association for Information Systems,Why We Cannot Resist Our Smartphones - Investigating Compulsive Use of Mobile SNS from a Stimulus-Response-Reinforcement Perspective,2020,21,1,https://aisel.aisnet.org/jais/vol21/iss1/4,https://dblp.org/rec/journals/jais/WangL20,,,,,,,
000647,article,"Wang, Blair and Schlagwein, Daniel and Cecez-Kecmanovic, Dubravka and Cahalane, Michael",Journal of the Association for Information Systems,Editorial - Beyond the Factory Paradigm - Digital Nomadism and the Digital Future(s) of Knowledge Work Post-COVID-19,2020,21,6,https://aisel.aisnet.org/jais/vol21/iss6/10,https://dblp.org/rec/journals/jais/WangSCC20,,,,,,,
000648,article,"Widjaja, Thomas and Gregory, Robert Wayne",Journal of the Association for Information Systems,Monitoring the Complexity of IT Architectures - Design Principles and an IT Artifact,2020,21,3,https://aisel.aisnet.org/jais/vol21/iss3/4,https://dblp.org/rec/journals/jais/WidjajaG20,,,,,,,
000649,article,"Zhang, Xiong and Yue, Wei T.",Journal of the Association for Information Systems,Integration of On-Premises and Cloud-Based Software - The Product Bundling Perspective,2020,21,6,https://aisel.aisnet.org/jais/vol21/iss6/6,https://dblp.org/rec/journals/jais/ZhangY20,,,,,,,
000650,article,"Benbya, Hind and Pachidi, Stella and Jarvenpaa, Sirkka",Journal of the Association for Information Systems,Special Issue Editorial: Artificial Intelligence in Organizations: Implications for Information Systems Research,2021,22,2,https://aisel.aisnet.org/jais/vol22/iss2/10,https://dblp.org/rec/journals/jais/BenbyaPJ21,,,,,,,
