ID,orig_ID,orig_source,number,volume,title,journal,author,grobid-version,file,ENTRYTYPE,year,doi,note
P_0000000613,0000000613,pdf,3,3,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/3_3/Sutherland1988aa.pdf,article,,,Book review
P_0000000614,0000000614,pdf,3,14,The IPACS project: when IT hits the fan,Journal of Information Technology,"Aral, C. H and Ovou, Ambos L Iac",lfoppiano/grobid:0.8.1,data/pdfs/14_3/Iacovou1999.pdf,article,,,
P_0000000615,0000000615,pdf,1,32,Engaging scientometrics in information systems,Journal of Information Technology,"Hassan, Nik R and Loebbecke, Claudia",lfoppiano/grobid:0.8.1,data/pdfs/32_1/HassanLoebbecke2017.pdf,article,,10.1057/JIT.2015.29,
P_0000000616,0000000616,pdf,3,33,Digital innovation and institutional entrepreneurship: Chief Digital Officer perspectives of their emerging role,Journal of Information Technology,"Tumbas, Sanja and Berente, Nicholas and Vom Brocke, Jan",lfoppiano/grobid:0.8.1,data/pdfs/33_3/TumbasBerenteBrocke2018.pdf,article,,10.1057/S41265-018-0055-0,
P_0000000617,0000000617,pdf,1,36,Symbolic practices and power asymmetries in ICT4D projects: The case of an Indian Agricultural Marketing Board,Journal of Information Technology,"Vaidya, Ranjan and Myers, Michael D",lfoppiano/grobid:0.8.1,data/pdfs/36_1/VaidyaMyers2021.pdf,article,,10.1177/0268396220964813,
P_0000000618,0000000618,pdf,3,1,Speech Input Wordprocessor and Work Station,Journal of Information Technology,"Schwarz, P. and Plc Objective",lfoppiano/grobid:0.8.1,data/pdfs/1_3/Schwarz1986.pdf,article,,,
P_0000000619,0000000619,pdf,2,31,Are business users social? A design experiment exploring information sharing in enterprise social systems,Journal of Information Technology,"Mettler, Tobias and Winter, Robert",lfoppiano/grobid:0.8.1,data/pdfs/31_2/MettlerWinter2016.pdf,article,2015,10.1057/JIT.2015.28,
P_0000000620,0000000620,pdf,1,30,Big data revisited: a rejoinder,Journal of Information Technology,"Kallinikos, Jannis and Constantiou, Ioanna D",lfoppiano/grobid:0.8.1,data/pdfs/30_1/KallinikosConstantiou2015.pdf,article,2015,10.1057/JIT.2014.36,
P_0000000621,0000000621,pdf,1,18,What will it take for China to become a competitive force in offshore outsourcing? An analysis of the role of transaction costs in supplier selection,Journal of Information Technology,"Qu, Zhonghua and Brocklehurst, Michael",lfoppiano/grobid:0.8.1,data/pdfs/18_1/ZhonghuaBrocklehurst2003.pdf,article,,10.1080/0268396031000077459,
P_0000000622,0000000622,pdf,4,23,IS integration and business performance: The mediation effect of organizational absorptive capacity in SMEs,Journal of Information Technology,"Francalanci, Chiara and Morabito, Vincenzo",lfoppiano/grobid:0.8.1,data/pdfs/23_4/FrancalanciMorabito2008.pdf,article,,10.1057/JIT.2008.18,
P_0000000623,0000000623,pdf,4,13,Talking heads vs. virtual workspaces: a companson of design across cultures,Journal of Information Technology,"Heaton, Lorna",lfoppiano/grobid:0.8.1,data/pdfs/13_4/Heaton1998.pdf,article,,,
P_0000000624,0000000624,pdf,2,9,Post(-)modern organizations: understanding how CSCW affects organizations,Journal of Information Technology,"Blackler, Frank",lfoppiano/grobid:0.8.1,data/pdfs/9_2/Blackler1994.pdf,article,,,
P_0000000625,0000000625,pdf,1,2,Putting Business First: the Strategy Challenge,Journal of Information Technology,"Harvey, David",lfoppiano/grobid:0.8.1,data/pdfs/2_1/Harvey1987.pdf,article,,,
P_0000000626,0000000626,pdf,1,36,On natural science beliefs in IS: Short comments to commentators,Journal of Information Technology,"Siponen, Mikko and Klaavuniemi, Tuula",lfoppiano/grobid:0.8.1,data/pdfs/36_1/SiponenKlaavuniemi2021a.pdf,article,,10.1177/0268396220948252,
P_0000000627,0000000627,pdf,2,20,Are decision support systems getting people to conform? the impact of work organisation and segmentation on user behaviour in a French bank,Journal of Information Technology,"Rowe, Frantz",lfoppiano/grobid:0.8.1,data/pdfs/20_2/Rowe2005.pdf,article,,10.1057/PALGRAVE.JIT.2000042,
P_0000000628,0000000628,pdf,2,3,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/3_2/Holloway1988b.pdf,article,,,Contents
P_0000000629,0000000629,pdf,3,23,Information systems in developing countries: a critical research review,Journal of Information Technology,"Avgerou, Chrisanthi",lfoppiano/grobid:0.8.1,data/pdfs/23_3/Avgerou2008.pdf,article,2008,10.1057/PALGRAVE.JIT.2000136,
P_0000000630,0000000630,pdf,3,6,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/6_3/LeemingWillcocks1991b.pdf,article,,,
P_0000000631,0000000631,pdf,1,16,Measuring IT core capabilities for electronic commerce,Journal of Information Technology,"Ans Van De R Heijde N, H.",lfoppiano/grobid:0.8.1,data/pdfs/16_1/vanderHeijden2001.pdf,article,,10.1080/02683960010028447,
P_0000000632,0000000632,pdf,4,26,Methodological practice and policy for organisationally and socially relevant IS research: an inclusive-exclusive perspective,Journal of Information Technology,"Davison, Robert M and Martinsons, Maris G",lfoppiano/grobid:0.8.1,data/pdfs/26_4/DavisonMartinsons2011.pdf,article,2011,10.1057/JIT.2011.19,
P_0000000633,0000000633,pdf,1,34,"Alexa, are you watching me? A response to Clarke, ""Risks inherent in the digital surveillance economy: A research agenda""",Journal of Information Technology,"March, Salvatore T",lfoppiano/grobid:0.8.1,data/pdfs/34_1/March2019.pdf,article,,10.1177/0268396218815561,
P_0000000634,0000000634,pdf,4,10,The outsourcing of information services: transforming the nature of business in the information industry,Journal of Information Technology,"Clark, Thomas D and Zmud, Robert W and Mccray, Gordon E and Calloway, Wayne",lfoppiano/grobid:0.8.1,data/pdfs/10_4/ClarkJrZmudMcCray1995.pdf,article,,,
P_0000000635,0000000635,pdf,2,27,The future of the information systems discipline: a response to Walsham,Journal of Information Technology,"March, Salvatore T and Niederman, Fred",lfoppiano/grobid:0.8.1,data/pdfs/27_2/MarchNiederman2012.pdf,article,2012,10.1057/JIT.2012.10,
P_0000000636,0000000636,pdf,4,30,Vendor opportunism in IT outsourcing: a TCE and social capital perspective,Journal of Information Technology,"Lioliou, Eleni and Zimmermann, Angelika",lfoppiano/grobid:0.8.1,data/pdfs/30_4/LioliouZimmermann2015.pdf,article,2015,10.1057/JIT.2015.3,
P_0000000637,0000000637,pdf,4,13,Paper 'work' and electronic files: defending professional practice,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/13_4/Komito1998.pdf,article,,,
P_0000000638,0000000638,pdf,1,20,Critical themes in electronic commerce research: a meta-analysis,Journal of Information Technology,"Wareham, Jonathan and Zheng, Jack G and Straub, Detmar",lfoppiano/grobid:0.8.1,data/pdfs/20_1/WarehamZhengStraub2005.pdf,article,2005,10.1057/PALGRAVE.JIT.2000034,
P_0000000639,0000000639,pdf,1,18,Overcoming stakeholder barriers in the automotive industry: building to order with extra-organizational systems,Journal of Information Technology,"Howard, Mickey and Vidgen, Richard and Powell, Philip",lfoppiano/grobid:0.8.1,data/pdfs/18_1/HowardVidgenPowell2003.pdf,article,,10.1080/0268396031000077431,
P_0000000640,0000000640,pdf,1,8,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/8_1/Anonymous1993.pdf,article,,,
P_0000000641,0000000641,pdf,3,1,An Appraisal of the Competitive Benefits of IT,Journal of Information Technology,"Ward, John M",lfoppiano/grobid:0.8.1,data/pdfs/1_3/Ward1986.pdf,article,,,
P_0000000642,0000000642,pdf,2,5,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/5_2/LeemingWillcocks1990c.pdf,article,,,Contents
P_0000000643,0000000643,pdf,1,12,Users' reactions to information technology: some multivariate models and their implications,Journal of Information Technology,"Gg, Chris Cle and Ca, Neil and Dea N, Ham and Bol Den, Richar D",lfoppiano/grobid:0.8.1,data/pdfs/12_1/CleggCareyDeanEtAl1997.pdf,article,,,
P_0000000644,0000000644,pdf,1,33,More than just noise? Examining the information content of stock microblogs on financial markets,Journal of Information Technology,"Li, Ting and Van Dalen, Jan and Van Rees, Pieter Jan",lfoppiano/grobid:0.8.1,data/pdfs/33_1/LivanDalenvanRees2018.pdf,article,2017,10.1057/S41265-016-,
P_0000000645,0000000645,pdf,3,10,An information system profile of the UK manufacturing sector,Journal of Information Technology,"Astell, David W and Sewards, Annechris",lfoppiano/grobid:0.8.1,data/pdfs/10_3/WastellSewards1995.pdf,article,,,
P_0000000646,0000000646,pdf,3,5,Creating a business-oriented IT Department,Journal of Information Technology,"Report, A. and Leeming, Anne",lfoppiano/grobid:0.8.1,data/pdfs/5_3/Leeming1990b.pdf,article,,,
P_0000000647,0000000647,pdf,3,20,Moments of governance in IS outsourcing: conceptualizing effects of contracts on value capture and creation,Journal of Information Technology,"Miranda, Shaila M and Kavan, C. Bruce",lfoppiano/grobid:0.8.1,data/pdfs/20_3/MirandaKavan2005.pdf,article,2005,10.1057/PALGRAVE.JIT.2000045,
P_0000000648,0000000648,pdf,4,25,Comments on Allen Lee's article 'Retrospect and prospect': information systems research in the last and next 25 years' from a socio-theoretical IS research perspective,Journal of Information Technology,"Avgerou, Chrisanthi",lfoppiano/grobid:0.8.1,data/pdfs/25_4/Avgerou2010.pdf,article,,10.1057/JIT.2010.29,
P_0000000649,0000000649,pdf,1,9,A product-process model of innovation in software development,Journal of Information Technology,"Quintas, Paul",lfoppiano/grobid:0.8.1,data/pdfs/9_1/Quintas1994.pdf,article,,,
P_0000000650,0000000650,pdf,3,35,Paradox and the negotiation of tensions in globally distributed work,Journal of Information Technology,"Brooks, Jade Wendy and Ravishankar, M. N and Oshri, Ilan",lfoppiano/grobid:0.8.1,data/pdfs/35_3/BrooksRavishankarOshri2020.pdf,article,,10.1177/0268396220936697,
P_0000000651,0000000651,pdf,2,10,Strategic Information Systems: A European Perspective,Journal of Information Technology,"Ciborra, Claudio and Jelassi, Tawfik",lfoppiano/grobid:0.8.1,data/pdfs/10_2/Lacity1995.pdf,article,,,Book review
P_0000000652,0000000652,pdf,4,22,Fixing the payment system at Alvalade XXI: a case on IT project risk management,Journal of Information Technology,"O'callaghan, Ramon",lfoppiano/grobid:0.8.1,data/pdfs/22_4/OCallaghan2007.pdf,article,,10.1057/PALGRAVE.JIT.2000116,
P_0000000653,0000000653,pdf,4,19,The emergence of smart business networks,Journal of Information Technology,"Vervest, Peter and Preiss, Kenneth and Van Heck, Eric and Pau, Louis-Franc ¸ois",lfoppiano/grobid:0.8.1,data/pdfs/19_4/VervestPreissvanHeckEtAl2004.pdf,article,2004,10.1057/PALGRAVE.JIT.2000024,
P_0000000654,0000000654,pdf,2,3,Microcomputer-based Networks in Libraries and Information Services,Journal of Information Technology,"Petrie, J. Howard",lfoppiano/grobid:0.8.1,data/pdfs/3_2/Petrie1988.pdf,article,,,
P_0000000655,0000000655,pdf,2,32,"The regulatory, technology and market 'dark arts trilogy' of high frequency trading: a research agenda",Journal of Information Technology,"Currie, Wendy L and Seddon, Jonathan J M",lfoppiano/grobid:0.8.1,data/pdfs/32_2/CurrieSeddon2017.pdf,article,,10.1057/S41265-016-0025-3,
P_0000000656,0000000656,pdf,4,36,Digital infrastructure evolution as generative entrenchment: The formation of a core-periphery structure,Journal of Information Technology,"Modol, Joan Rodon and Eaton, Ben",lfoppiano/grobid:0.8.1,data/pdfs/36_4/ModolEaton2021.pdf,article,,10.1177/02683962211013362,
P_0000000657,0000000657,pdf,2,30,On systematic reviews for evidence-based practice,Journal of Information Technology,"Oates, Briony J",lfoppiano/grobid:0.8.1,data/pdfs/30_2/Oates2015.pdf,article,2015,10.1057/JIT.2015.9,
P_0000000658,0000000658,pdf,2,19,Constructing an e-Supply Chain at Eastman Chemical Company,Journal of Information Technology,"Yen, Benjamin and Farhoomand, Ali and Ng, Pauline",lfoppiano/grobid:0.8.1,data/pdfs/19_2/YenFarhoomandNg2004.pdf,article,2004,10.1057/PALGRAVE.JIT.2000011,
P_0000000659,0000000659,pdf,2,35,A review of methods used on IT maturity models development: A systematic literature review and a critical analysis,Journal of Information Technology,"Pereira, Rúben and Serrano, João",lfoppiano/grobid:0.8.1,data/pdfs/35_2/PereiraSerrano2020.pdf,article,,10.1177/0268396219886874,
P_0000000660,0000000660,pdf,4,13,Exemplifying Interpretive Research in Information Systems: an overview,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/13_4/MyersWalsham1998.pdf,article,,,
P_0000000661,0000000661,pdf,1,3,Measuring the Productivity of Technical Documentation*,Journal of Information Technology,"Strassmann, Paul",lfoppiano/grobid:0.8.1,data/pdfs/3_1/Strassmann1988.pdf,article,1987,,
P_0000000662,0000000662,pdf,2,28,"Contributions, topics, and methods",Journal of Information Technology,"Bryant, Antony and Black, Alistair and Land, Frank and Porra, Jaana",lfoppiano/grobid:0.8.1,data/pdfs/28_2/BryantBlackLandEtAl2013a.pdf,article,,10.1057/JIT.2013.9,
P_0000000663,0000000663,pdf,3,2,STATE-OF-THE-ART REPORT IT and the UK Newspaper Industry,Journal of Information Technology,"Holloway, Henry",lfoppiano/grobid:0.8.1,data/pdfs/2_3/Holloway1987.pdf,article,,,
P_0000000664,0000000664,pdf,1,1,Communication and Information Technology,Journal of Information Technology,"Meadows, A. J",lfoppiano/grobid:0.8.1,data/pdfs/1_1/Meadows1986.pdf,article,,,Contents
P_0000000665,0000000665,pdf,3,15,Editorial,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/15_3/SeddonShanks2000.pdf,article,,,
P_0000000666,0000000666,pdf,4,5,Evaluating IT investments -matching techniques to projects,Journal of Information Technology,"Hochstrasser, Beat",lfoppiano/grobid:0.8.1,data/pdfs/5_4/Hochstrasser1990.pdf,article,,,
P_0000000667,0000000667,pdf,1,4,"Integral, Implicitly Intelligent Systems",Journal of Information Technology,"Spigel, Ivo",lfoppiano/grobid:0.8.1,data/pdfs/4_1/Spigel1989.pdf,article,,,
P_0000000668,0000000668,pdf,4,27,IS research stakeholders and cyborgs: an opportunity to revisit the normative IS agenda,Journal of Information Technology,"Pouloudi, Nancy",lfoppiano/grobid:0.8.1,data/pdfs/27_4/Pouloudi2012.pdf,article,,10.1057/JIT.2012.28,
P_0000000669,0000000669,pdf,3,9,"Common knowledge, interorganizational networks and the future for the organization of production",Journal of Information Technology,"Borman, Mark",lfoppiano/grobid:0.8.1,data/pdfs/9_3/Borman1994.pdf,article,,,
P_0000000670,0000000670,pdf,2,20,Introduction to the special issue on decision support systems,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/20_2/PervanWillcocks2005.pdf,article,,10.1057/PALGRAVE.JIT.2000040,
P_0000000671,0000000671,pdf,3,13,The Journal has a forthcoming theme issue on Interpretive Research in Information Systems. This is guest edited by,Journal of Information Technology,"Myers, Michael",lfoppiano/grobid:0.8.1,data/pdfs/13_3/MyersMichael1998.pdf,article,,,
P_0000000672,0000000672,pdf,4,22,Challenges in delivering cross-agency integrated e-services: The OBLS project,Journal of Information Technology,"Periasamy, K. Pelly and Sia, Siew-Kien and Periasamy, Pelly",lfoppiano/grobid:0.8.1,data/pdfs/22_4/PeriasamySia2007.pdf,article,,10.1057/PALGRAVE.JIT.2000117,
P_0000000673,0000000673,pdf,1,25,Sponsorship and IT vendor management of projects,Journal of Information Technology,"Liu, Li and Yetton, Philip",lfoppiano/grobid:0.8.1,data/pdfs/25_1/LiuYetton2010.pdf,article,2008,10.1057/JIT.2008.23,
P_0000000674,0000000674,pdf,1,35,How does information technologybased service degradation influence consumers' use of services? An information technology-based service degradation decision theory,Journal of Information Technology,"Tsohou, Aggeliki and Siponen, Mikko and Newman, Mike",lfoppiano/grobid:0.8.1,data/pdfs/35_1/TsohouSiponenNewman2020.pdf,article,,10.1177/0268396219856019,
P_0000000675,0000000675,pdf,1,9,Strategic choice and data envelopment analysis: comparing computers across many attributes,Journal of Information Technology,"Doyle, John and Green, Rodney",lfoppiano/grobid:0.8.1,data/pdfs/9_1/DoyleGreen1994.pdf,article,,,
P_0000000676,0000000676,pdf,1,27,Information technology project risk management: bridging the gap between research and practice,Journal of Information Technology,"Taylor, Hazel and Artman, Edward and Woelfer, Jill Palzkill",lfoppiano/grobid:0.8.1,data/pdfs/27_1/TaylorArtmanWoelfer2012.pdf,article,2011,10.1057/JIT.2011.29,
P_0000000677,0000000677,pdf,1,29,Institutionalizing operational risk management: an empirical study,Journal of Information Technology,"Hsu, Carol and Backhouse, James and Silva, Leiser",lfoppiano/grobid:0.8.1,data/pdfs/29_1/HsuBackhouseSilva2014.pdf,article,2013,10.1057/JIT.2013.15,
P_0000000678,0000000678,pdf,3,4,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/4_3/Willcocks1989.pdf,article,,,Book review
P_0000000679,0000000679,pdf,2,27,Making a world of a difference,Journal of Information Technology,"Davison, Robert M",lfoppiano/grobid:0.8.1,data/pdfs/27_2/Davison2012a.pdf,article,2012,10.1057/JIT.2012.7,
P_0000000680,0000000680,pdf,1,3,Managing Information Systems in 1987: the Top Issues for IS Managers in the UK,Journal of Information Technology,"Parker, T. and Idundun, M. and London",lfoppiano/grobid:0.8.1,data/pdfs/3_1/ParkerIdundun1988.pdf,article,,,
