ID,ENTRYTYPE,author,journal,title,year,volume,number,url,dblp_key,doi,file,grobid-version,note,pages,language,cited_by
000119,article,"Zwass, Vladimir and Veroy, Boris",Journal of Management Information Systems,Capacity Expansion for Information Flow Distribution in Multi-Path Computer Communication Networks,1988,5,2,http://www.jmis-web.org/articles/1167,https://dblp.org/rec/journals/jmis/ZwassV88,,,,,,,
000120,article,"Alavi, Maryam and Nelson, Ryan and Weiss, Ira R.",Journal of Management Information Systems,Strategies for End-User Computing - An Integrative Framework,1988,4,3,http://www.jmis-web.org/articles/18,https://dblp.org/rec/journals/jmis/AlaviNW88,,,,,,,
000121,article,"Carlsson, Sven A.",Journal of Management Information Systems,A Longitudinal Study of Spreadsheet Program Use,1988,5,1,http://www.jmis-web.org/articles/146,https://dblp.org/rec/journals/jmis/Carlsson88,,,,,,,
000122,article,"De, Prabuddha and Sen, Arun",Journal of Management Information Systems,Semantic Modeling of Internal Controls in Database Design,1988,5,2,http://www.jmis-web.org/articles/260,https://dblp.org/rec/journals/jmis/DeS88,,,,,,,
000123,article,"Harrison, Warren",Journal of Management Information Systems,Using Software Metrics to Allocate Testing Resources,1988,4,4,http://www.jmis-web.org/articles/407,https://dblp.org/rec/journals/jmis/Harrison88,,,,,,,
000124,article,"Munro, Malcolm and Huff, Sid L. and Moore, Gary",Journal of Management Information Systems,Expansion and Control of End-User Computing,1988,4,3,http://www.jmis-web.org/articles/707,https://dblp.org/rec/journals/jmis/MunroHM88,,,,,,,
000125,article,"Torkzadeh, Gholamreza",Journal of Management Information Systems,The Quality of User Documentation - An Instrument Validation,1988,5,2,http://www.jmis-web.org/articles/964,https://dblp.org/rec/journals/jmis/Torkzadeh88,,,,,,,
000126,article,"Zwass, Vladimir",Journal of Management Information Systems,Editorial Introduction,1988,5,2,http://www.jmis-web.org/articles/1089,https://dblp.org/rec/journals/jmis/Zwass88,,,,,,,
000127,article,"Zwass, Vladimir",Journal of Management Information Systems,Editorial Introduction,1988,4,3,http://www.jmis-web.org/articles/1085,https://dblp.org/rec/journals/jmis/Zwass88a,,,,,,,
000128,article,"Zwass, Vladimir",Journal of Management Information Systems,Editorial Introduction,1988,4,4,http://www.jmis-web.org/articles/1090,https://dblp.org/rec/journals/jmis/Zwass88b,,,,,,,
000129,article,"Liberatore, Matthew J. and Titus, George J. and Dixon, Paul W.",Journal of Management Information Systems,The Effects of Display Formats on Information Systems Design,1989,5,3,http://www.jmis-web.org/articles/622,https://dblp.org/rec/journals/jmis/LiberatoreTD89,,,,,,,
000130,article,"Raghunathan, Bhanu and Raghunathan, T. S.",Journal of Management Information Systems,Relationship of the Rank of Information Systems Executive to the Organizational Role and Planning Dimensions of Information Systems,1989,6,1,http://www.jmis-web.org/articles/796,https://dblp.org/rec/journals/jmis/RaghunathanR89,,,,,,,
000131,article,"Janson, Marius A.",Journal of Management Information Systems,Evidence to Support the Continuing Role of the Information Systems Department in Organizations,1989,6,2,http://www.jmis-web.org/articles/468,https://dblp.org/rec/journals/jmis/Janson89,,,,,,,
000132,article,"Jones, Jack William and Saunders, Carol Stoak and McLeod Jr., Raymond",Journal of Management Information Systems,Information Media and Source Patterns Across Management Levels - A Pilot Study,1989,5,3,http://www.jmis-web.org/articles/489,https://dblp.org/rec/journals/jmis/JonesSM89,,,,,,,
000133,article,"Nunamaker Jr., Jay F. and Weber, E. Sue and Chen, Minder",Journal of Management Information Systems,Organizational Crisis Management Systems - Planning for Intelligent Action,1989,5,4,http://www.jmis-web.org/articles/736,https://dblp.org/rec/journals/jmis/NunamakerWC89,,,,,,,
000134,article,"Watson, Hugh J. and Lipp, Astrid and Jackson, Pamela Z. and Dahmani, Abdelhafid and Fredenberger, William B.",Journal of Management Information Systems,Organizational Support for Decision Support Systems,1989,5,4,http://www.jmis-web.org/articles/1007,https://dblp.org/rec/journals/jmis/WatsonLJDF89,,,,,,,
000135,article,"Weill, Peter and Olson, Margrethe H.",Journal of Management Information Systems,An Assessment of the Contingency Theory of Management Information Systems,1989,6,1,http://www.jmis-web.org/articles/1019,https://dblp.org/rec/journals/jmis/WeillO89,,,,,,,
000136,article,"Bergeron, François and Begin, Clermont",Journal of Management Information Systems,The Use of Critical Success Factors in Evaluation of Information Systems - A Case Study,1989,5,4,http://www.jmis-web.org/articles/93,https://dblp.org/rec/journals/jmis/BergeronB89,,,,,,,
000137,article,"Sawy, Omar A. El and Nanus, Burt",Journal of Management Information Systems,Toward the Design of Robust Information Systems,1989,5,4,http://www.jmis-web.org/articles/317,https://dblp.org/rec/journals/jmis/ElSawyN89,,,,,,,
000138,article,"Lederer, Albert L. and Mendelow, Aubrey L.",Journal of Management Information Systems,Coordination of Information Systems Plans with Business Plans,1989,6,2,http://www.jmis-web.org/articles/587,https://dblp.org/rec/journals/jmis/LedererM89,,,,,,,
000139,article,"Lederer, Albert L. and Smith Jr., George L.",Journal of Management Information Systems,Individual Differences and Decision-making Using Various Levels of Aggregation of Information,1989,5,3,http://www.jmis-web.org/articles/590,https://dblp.org/rec/journals/jmis/LedererS89,,,,,,,
000140,article,"March, Salvatore T. and Kim, Young-Gul",Journal of Management Information Systems,Information Resource Management - A Metadata Perspective,1989,5,3,http://www.jmis-web.org/articles/665,https://dblp.org/rec/journals/jmis/MarchK89,,,,,,,
000141,article,"Orman, Levent",Journal of Management Information Systems,Evolutionary Development of Information Systems,1989,5,3,http://www.jmis-web.org/articles/744,https://dblp.org/rec/journals/jmis/Orman89,,,,,,,
000142,article,"Rainer Jr., R. Kelly and Carr, Houston H. and Snyder, Charles A. and Frolick, Mark N.",Journal of Management Information Systems,The Information Center Career,1989,6,2,http://www.jmis-web.org/articles/806,https://dblp.org/rec/journals/jmis/RainerCSF89,,,,,,,
000143,article,"Robertson, David C.",Journal of Management Information Systems,Social Determinants of Information Systems Use,1989,5,4,http://www.jmis-web.org/articles/834,https://dblp.org/rec/journals/jmis/Robertson89,,,,,,,
000144,article,"Sakthivel, Sachidanandam and Tanniru, Mohan",Journal of Management Information Systems,Information System Verification and Validation during Requirement Analysis Using Petri Nets,1989,5,3,http://www.jmis-web.org/articles/847,https://dblp.org/rec/journals/jmis/SakthivelT89,,,,,,,
000145,article,"Adam, Nabil R. and Jones, Douglas H.",Journal of Management Information Systems,Security of Statistical Databases with an Output Perturbation Technique,1989,6,1,http://www.jmis-web.org/articles/7,https://dblp.org/rec/journals/jmis/AdamJ89,,,,,,,
000146,article,"Brown, Carol V. and Bostrom, Robert P.",Journal of Management Information Systems,Effective Management of End-user Computing - A Total Organization Perspective,1989,6,2,http://www.jmis-web.org/articles/129,https://dblp.org/rec/journals/jmis/BrownB89,,,,,,,
000147,article,"Gupta, Jatinder N. D. and Seeborg, Irmtraud S.",Journal of Management Information Systems,The Graduate MIS Course in the Schools and Colleges of Business,1989,5,4,http://www.jmis-web.org/articles/399,https://dblp.org/rec/journals/jmis/GuptaS89,,,,,,,
000148,article,"Kozar, Kenneth A.",Journal of Management Information Systems,Adopting Systems Development Methods - An Exploratory Study,1989,5,4,http://www.jmis-web.org/articles/560,https://dblp.org/rec/journals/jmis/Kozar89,,,,,,,
000149,article,"Montazemi, Ali R. and Wang, S.",Journal of Management Information Systems,The Effects of Modes of Information Presentation on Decision-Making - A Review and Meta-Analysis,1989,5,3,http://www.jmis-web.org/articles/701,https://dblp.org/rec/journals/jmis/MontazemiW89,,,,,,,
000150,article,"Carmel, Erran and McHenry, William K. and Cohen, Yeshayahu",Journal of Management Information Systems,"Building Large, Dynamic Hypertexts - How Do We Link Intelligently?",1989,6,2,http://www.jmis-web.org/articles/148,https://dblp.org/rec/journals/jmis/CarmelMC89,,,,,,,
000151,article,"Goldstein, David K.",Journal of Management Information Systems,"The Effects of Task Differences on the Work Satisfaction, Job Characteristics, and Role Perceptions of Programmer/Analysts",1989,6,1,http://www.jmis-web.org/articles/368,https://dblp.org/rec/journals/jmis/Goldstein89,,,,,,,
000152,article,"Hale, David P. and Kasper, George M.",Journal of Management Information Systems,The Effect of Human-Computer Interchange Protocol on Decision Performance,1989,6,1,http://www.jmis-web.org/articles/400,https://dblp.org/rec/journals/jmis/HaleK89,,,,,,,
000153,article,"Pick, Roger Alan and Whinston, Andrew B.",Journal of Management Information Systems,A Computer Charging Mechanism for Revealing User Preferences within a Large Organization,1989,6,1,http://www.jmis-web.org/articles/770,https://dblp.org/rec/journals/jmis/PickW89,,,,,,,
000154,article,"Tseng, Veronica P. and Mannino, Michael V.",Journal of Management Information Systems,A Method for Database Requirements Collection,1989,6,2,http://www.jmis-web.org/articles/967,https://dblp.org/rec/journals/jmis/TsengM89,,,,,,,
000155,article,"Tuttle, Brad",Journal of Management Information Systems,"A Study of Staff Turnover, Acquisition, and Assimilation and Their Impact on Software Development Cost and Schedule",1989,6,1,http://www.jmis-web.org/articles/2,https://dblp.org/rec/journals/jmis/Tuttle89,,,,,,,
000156,article,"Zwass, Vladimir",Journal of Management Information Systems,Editorial Introduction,1989,6,1,http://www.jmis-web.org/articles/1092,https://dblp.org/rec/journals/jmis/Zwass89,,,,,,,
000157,article,"Zwass, Vladimir",Journal of Management Information Systems,Editorial Introduction,1989,6,2,http://www.jmis-web.org/articles/1091,https://dblp.org/rec/journals/jmis/Zwass89a,,,,,,,
000158,article,"Zwass, Vladimir",Journal of Management Information Systems,Editorial Introduction,1989,5,3,http://www.jmis-web.org/articles/1088,https://dblp.org/rec/journals/jmis/Zwass89b,,,,,,,
000159,article,"Zwass, Vladimir",Journal of Management Information Systems,Editorial Introduction,1989,5,4,http://www.jmis-web.org/articles/1093,https://dblp.org/rec/journals/jmis/Zwass89c,,,,,,,
000160,article,"Sheng, Olivia R. Liu and Motiwalla, Luvai F. and Nunamaker Jr., Jay F. and Vogel, Douglas R.",Journal of Management Information Systems,A Framework to Support Managerial Activities Using Office Information Systems,1990,6,3,http://www.jmis-web.org/articles/634,https://dblp.org/rec/journals/jmis/ShengMNV90,,,,,,,
000161,article,"Sviokla, John J.",Journal of Management Information Systems,Expert Systems and Their Impact on the Firm - The Effects of Plan Power Use on the Information Processing Capacity of the Financial Collaborative,1990,6,3,http://www.jmis-web.org/articles/916,https://dblp.org/rec/journals/jmis/Sviokla90,,,,,,,
000162,article,"Banker, Rajiv D. and Kauffman, Robert J. and Morey, Richard C.",Journal of Management Information Systems,Measuring Gains in Operational Efficiency from Information Technology - A Study of the Positran Deployment at Hardee's Inc,1990,7,2,http://www.jmis-web.org/articles/56,https://dblp.org/rec/journals/jmis/BankerKM90,,,,,,,
000163,article,"Cerveny, Robert P. and Garrity, Edward J. and Sanders, G. Lawrence",Journal of Management Information Systems,A Problem-solving Perspective on Systems Development,1990,6,4,http://www.jmis-web.org/articles/154,https://dblp.org/rec/journals/jmis/CervenyGS90,,,,,,,
000164,article,"Davis, Donald L. and Davis, Donna F.",Journal of Management Information Systems,The Effect of Training Techniques and Personal Characteristics on Training End Users of Information Systems,1990,7,2,http://www.jmis-web.org/articles/255,https://dblp.org/rec/journals/jmis/DavisD90,,,,,,,
000165,article,"Easton, George K. and George, Joey F. and Nunamaker Jr., Jay F. and Pendergast, Mark",Journal of Management Information Systems,Using Two Different Electronic Meeting System Tools for the Same Task - An Experimental Comparison,1990,7,1,http://www.jmis-web.org/articles/312,https://dblp.org/rec/journals/jmis/EastonGNP90,,,,,,,
000166,article,"Liu, John I. C. and Yun, David Y. Y. and Klein, Gary",Journal of Management Information Systems,An Agent for Intelligent Model Management,1990,7,1,http://www.jmis-web.org/articles/633,https://dblp.org/rec/journals/jmis/LiuYK90,,,,,,,
000167,article,"Osborn, Charles S. and Madnick, Stuart E. and Wang, Richard Y.",Journal of Management Information Systems,Motivating Strategic Alliance for Composite Information Systems - The Case of a Major Regional Hospital,1990,6,3,http://www.jmis-web.org/articles/746,https://dblp.org/rec/journals/jmis/OsbornMW90,,,,,,,
000168,article,"Raymond, Louis",Journal of Management Information Systems,Organizational Context and Information Systems Success - A Contingency Approach,1990,6,4,http://www.jmis-web.org/articles/816,https://dblp.org/rec/journals/jmis/Raymond90,,,,,,,
000169,article,"Vogel, Douglas R. and Nunamaker Jr., Jay F. and Martz Jr., William Benjamin and Grohowski, Ronald and McGoff, Christopher",Journal of Management Information Systems,Electronic Meeting System Experience at IBM,1990,6,3,http://www.jmis-web.org/articles/991,https://dblp.org/rec/journals/jmis/VogelNMGM90,,,,,,,
000170,article,"Zviran, Moshe",Journal of Management Information Systems,Relationships between Organizational and Information Systems Objectives - Some Empirical Evidence,1990,7,1,http://www.jmis-web.org/articles/1073,https://dblp.org/rec/journals/jmis/Zviran90,,,,,,,
000171,article,"Nunamaker Jr., Jay F. and Sprague Jr., Ralph H.",Journal of Management Information Systems,"Special Issue - Collaboration Technology, Modeling, and End-User Computing for the 1990's",1993,9,3,http://www.jmis-web.org/articles/734,https://dblp.org/rec/journals/jmis/NunamakerS93,,,,,,,
000172,article,"Leitheiser, Robert L.",Journal of Management Information Systems,MIS Skills for the 1990's - A Survey of MIS Managers' Perceptions,1992,9,1,http://www.jmis-web.org/articles/607,https://dblp.org/rec/journals/jmis/Leitheiser92,,,,,,,
